,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
25339,2020-01-18,23,0,SP26SLAK_5_N001,209,1,34.40964,2020-01-18 23:00:00+00:00,2020-01-19 00:00:00+00:00
25342,2020-01-18,24,0,SP26SLAK_5_N001,209,1,32.77898,2020-01-19 00:00:00+00:00,2020-01-19 01:00:00+00:00
25345,2020-01-19,1,0,SP26SLAK_5_N001,221,1,30.381390000000003,2020-01-19 01:00:00+00:00,2020-01-19 02:00:00+00:00
25348,2020-01-19,2,0,SP26SLAK_5_N001,221,1,28.15434,2020-01-19 02:00:00+00:00,2020-01-19 03:00:00+00:00
25351,2020-01-19,3,0,SP26SLAK_5_N001,221,1,28.167240000000003,2020-01-19 03:00:00+00:00,2020-01-19 04:00:00+00:00
25354,2020-01-19,4,0,SP26SLAK_5_N001,221,1,27.836509999999997,2020-01-19 04:00:00+00:00,2020-01-19 05:00:00+00:00
25357,2020-01-19,5,0,SP26SLAK_5_N001,221,1,29.704009999999997,2020-01-19 05:00:00+00:00,2020-01-19 06:00:00+00:00
25360,2020-01-19,6,0,SP26SLAK_5_N001,221,1,31.62005,2020-01-19 06:00:00+00:00,2020-01-19 07:00:00+00:00
25363,2020-01-19,7,0,SP26SLAK_5_N001,221,1,31.84542,2020-01-19 07:00:00+00:00,2020-01-19 08:00:00+00:00
25366,2020-01-19,8,0,SP26SLAK_5_N001,221,1,29.639470000000003,2020-01-19 08:00:00+00:00,2020-01-19 09:00:00+00:00
25369,2020-01-19,9,0,SP26SLAK_5_N001,221,1,28.034290000000002,2020-01-19 09:00:00+00:00,2020-01-19 10:00:00+00:00
25372,2020-01-19,10,0,SP26SLAK_5_N001,221,1,22.61749,2020-01-19 10:00:00+00:00,2020-01-19 11:00:00+00:00
25375,2020-01-19,11,0,SP26SLAK_5_N001,221,1,17.4676,2020-01-19 11:00:00+00:00,2020-01-19 12:00:00+00:00
25378,2020-01-19,12,0,SP26SLAK_5_N001,221,1,16.209870000000002,2020-01-19 12:00:00+00:00,2020-01-19 13:00:00+00:00
25381,2020-01-19,13,0,SP26SLAK_5_N001,221,1,17.14769,2020-01-19 13:00:00+00:00,2020-01-19 14:00:00+00:00
25384,2020-01-19,14,0,SP26SLAK_5_N001,221,1,18.73895,2020-01-19 14:00:00+00:00,2020-01-19 15:00:00+00:00
25387,2020-01-19,15,0,SP26SLAK_5_N001,221,1,23.23526,2020-01-19 15:00:00+00:00,2020-01-19 16:00:00+00:00
25390,2020-01-19,16,0,SP26SLAK_5_N001,221,1,29.32255,2020-01-19 16:00:00+00:00,2020-01-19 17:00:00+00:00
25393,2020-01-19,17,0,SP26SLAK_5_N001,221,1,34.79152,2020-01-19 17:00:00+00:00,2020-01-19 18:00:00+00:00
25396,2020-01-19,18,0,SP26SLAK_5_N001,221,1,39.37161,2020-01-19 18:00:00+00:00,2020-01-19 19:00:00+00:00
25399,2020-01-19,19,0,SP26SLAK_5_N001,221,1,41.41686,2020-01-19 19:00:00+00:00,2020-01-19 20:00:00+00:00
25402,2020-01-19,20,0,SP26SLAK_5_N001,221,1,37.52342,2020-01-19 20:00:00+00:00,2020-01-19 21:00:00+00:00
25405,2020-01-19,21,0,SP26SLAK_5_N001,221,1,35.18055,2020-01-19 21:00:00+00:00,2020-01-19 22:00:00+00:00
25408,2020-01-19,22,0,SP26SLAK_5_N001,221,1,39.139759999999995,2020-01-19 22:00:00+00:00,2020-01-19 23:00:00+00:00
25411,2020-01-19,23,0,SP26SLAK_5_N001,221,1,36.14702,2020-01-19 23:00:00+00:00,2020-01-20 00:00:00+00:00
25414,2020-01-19,24,0,SP26SLAK_5_N001,221,1,32.99105,2020-01-20 00:00:00+00:00,2020-01-20 01:00:00+00:00
25417,2020-01-20,1,0,SP26SLAK_5_N001,233,1,30.23722,2020-01-20 01:00:00+00:00,2020-01-20 02:00:00+00:00
25420,2020-01-20,2,0,SP26SLAK_5_N001,233,1,27.346659999999996,2020-01-20 02:00:00+00:00,2020-01-20 03:00:00+00:00
25423,2020-01-20,3,0,SP26SLAK_5_N001,233,1,27.016409999999997,2020-01-20 03:00:00+00:00,2020-01-20 04:00:00+00:00
25426,2020-01-20,4,0,SP26SLAK_5_N001,233,1,27.208940000000002,2020-01-20 04:00:00+00:00,2020-01-20 05:00:00+00:00
25429,2020-01-20,5,0,SP26SLAK_5_N001,233,1,28.464240000000004,2020-01-20 05:00:00+00:00,2020-01-20 06:00:00+00:00
25432,2020-01-20,6,0,SP26SLAK_5_N001,233,1,32.800909999999995,2020-01-20 06:00:00+00:00,2020-01-20 07:00:00+00:00
25435,2020-01-20,7,0,SP26SLAK_5_N001,233,1,35.82355,2020-01-20 07:00:00+00:00,2020-01-20 08:00:00+00:00
25438,2020-01-20,8,0,SP26SLAK_5_N001,233,1,36.54205,2020-01-20 08:00:00+00:00,2020-01-20 09:00:00+00:00
25441,2020-01-20,9,0,SP26SLAK_5_N001,233,1,36.09045,2020-01-20 09:00:00+00:00,2020-01-20 10:00:00+00:00
25444,2020-01-20,10,0,SP26SLAK_5_N001,233,1,33.32808,2020-01-20 10:00:00+00:00,2020-01-20 11:00:00+00:00
25447,2020-01-20,11,0,SP26SLAK_5_N001,233,1,31.56052,2020-01-20 11:00:00+00:00,2020-01-20 12:00:00+00:00
25450,2020-01-20,12,0,SP26SLAK_5_N001,233,1,30.781709999999997,2020-01-20 12:00:00+00:00,2020-01-20 13:00:00+00:00
25453,2020-01-20,13,0,SP26SLAK_5_N001,233,1,29.430229999999998,2020-01-20 13:00:00+00:00,2020-01-20 14:00:00+00:00
25456,2020-01-20,14,0,SP26SLAK_5_N001,233,1,28.80258,2020-01-20 14:00:00+00:00,2020-01-20 15:00:00+00:00
25459,2020-01-20,15,0,SP26SLAK_5_N001,233,1,30.55067,2020-01-20 15:00:00+00:00,2020-01-20 16:00:00+00:00
25462,2020-01-20,16,0,SP26SLAK_5_N001,233,1,31.563159999999996,2020-01-20 16:00:00+00:00,2020-01-20 17:00:00+00:00
25465,2020-01-20,17,0,SP26SLAK_5_N001,233,1,40.9088,2020-01-20 17:00:00+00:00,2020-01-20 18:00:00+00:00
25468,2020-01-20,18,0,SP26SLAK_5_N001,233,1,53.770790000000005,2020-01-20 18:00:00+00:00,2020-01-20 19:00:00+00:00
25471,2020-01-20,19,0,SP26SLAK_5_N001,233,1,54.72865,2020-01-20 19:00:00+00:00,2020-01-20 20:00:00+00:00
25474,2020-01-20,20,0,SP26SLAK_5_N001,233,1,49.10699,2020-01-20 20:00:00+00:00,2020-01-20 21:00:00+00:00
25477,2020-01-20,21,0,SP26SLAK_5_N001,233,1,39.65146,2020-01-20 21:00:00+00:00,2020-01-20 22:00:00+00:00
25480,2020-01-20,22,0,SP26SLAK_5_N001,233,1,34.56655,2020-01-20 22:00:00+00:00,2020-01-20 23:00:00+00:00
25483,2020-01-20,23,0,SP26SLAK_5_N001,233,1,33.35825,2020-01-20 23:00:00+00:00,2020-01-21 00:00:00+00:00
25486,2020-01-20,24,0,SP26SLAK_5_N001,233,1,31.57003,2020-01-21 00:00:00+00:00,2020-01-21 01:00:00+00:00
25489,2020-01-21,1,0,SP26SLAK_5_N001,245,1,28.62487,2020-01-21 01:00:00+00:00,2020-01-21 02:00:00+00:00
25492,2020-01-21,2,0,SP26SLAK_5_N001,245,1,27.29441,2020-01-21 02:00:00+00:00,2020-01-21 03:00:00+00:00
25495,2020-01-21,3,0,SP26SLAK_5_N001,245,1,26.75317,2020-01-21 03:00:00+00:00,2020-01-21 04:00:00+00:00
25498,2020-01-21,4,0,SP26SLAK_5_N001,245,1,26.720779999999998,2020-01-21 04:00:00+00:00,2020-01-21 05:00:00+00:00
25501,2020-01-21,5,0,SP26SLAK_5_N001,245,1,27.12554,2020-01-21 05:00:00+00:00,2020-01-21 06:00:00+00:00
25504,2020-01-21,6,0,SP26SLAK_5_N001,245,1,30.7,2020-01-21 06:00:00+00:00,2020-01-21 07:00:00+00:00
25507,2020-01-21,7,0,SP26SLAK_5_N001,245,1,38.4302,2020-01-21 07:00:00+00:00,2020-01-21 08:00:00+00:00
25510,2020-01-21,8,0,SP26SLAK_5_N001,245,1,35.42655,2020-01-21 08:00:00+00:00,2020-01-21 09:00:00+00:00
25513,2020-01-21,9,0,SP26SLAK_5_N001,245,1,35.1308,2020-01-21 09:00:00+00:00,2020-01-21 10:00:00+00:00
25516,2020-01-21,10,0,SP26SLAK_5_N001,245,1,29.63148,2020-01-21 10:00:00+00:00,2020-01-21 11:00:00+00:00
25519,2020-01-21,11,0,SP26SLAK_5_N001,245,1,24.62366,2020-01-21 11:00:00+00:00,2020-01-21 12:00:00+00:00
25522,2020-01-21,12,0,SP26SLAK_5_N001,245,1,22.41478,2020-01-21 12:00:00+00:00,2020-01-21 13:00:00+00:00
25525,2020-01-21,13,0,SP26SLAK_5_N001,245,1,22.85013,2020-01-21 13:00:00+00:00,2020-01-21 14:00:00+00:00
25528,2020-01-21,14,0,SP26SLAK_5_N001,245,1,22.45391,2020-01-21 14:00:00+00:00,2020-01-21 15:00:00+00:00
25531,2020-01-21,15,0,SP26SLAK_5_N001,245,1,23.9092,2020-01-21 15:00:00+00:00,2020-01-21 16:00:00+00:00
25534,2020-01-21,16,0,SP26SLAK_5_N001,245,1,28.545140000000004,2020-01-21 16:00:00+00:00,2020-01-21 17:00:00+00:00
25537,2020-01-21,17,0,SP26SLAK_5_N001,245,1,31.82648,2020-01-21 17:00:00+00:00,2020-01-21 18:00:00+00:00
25540,2020-01-21,18,0,SP26SLAK_5_N001,245,1,41.35368,2020-01-21 18:00:00+00:00,2020-01-21 19:00:00+00:00
25543,2020-01-21,19,0,SP26SLAK_5_N001,245,1,48.98276,2020-01-21 19:00:00+00:00,2020-01-21 20:00:00+00:00
25546,2020-01-21,20,0,SP26SLAK_5_N001,245,1,38.1665,2020-01-21 20:00:00+00:00,2020-01-21 21:00:00+00:00
25549,2020-01-21,21,0,SP26SLAK_5_N001,245,1,34.56238,2020-01-21 21:00:00+00:00,2020-01-21 22:00:00+00:00
25552,2020-01-21,22,0,SP26SLAK_5_N001,245,1,32.92807,2020-01-21 22:00:00+00:00,2020-01-21 23:00:00+00:00
25555,2020-01-21,23,0,SP26SLAK_5_N001,245,1,30.56819,2020-01-21 23:00:00+00:00,2020-01-22 00:00:00+00:00
25558,2020-01-21,24,0,SP26SLAK_5_N001,245,1,27.333540000000003,2020-01-22 00:00:00+00:00,2020-01-22 01:00:00+00:00
25561,2020-01-22,1,0,SP26SLAK_5_N001,257,1,23.11685,2020-01-22 01:00:00+00:00,2020-01-22 02:00:00+00:00
25564,2020-01-22,2,0,SP26SLAK_5_N001,257,1,22.75241,2020-01-22 02:00:00+00:00,2020-01-22 03:00:00+00:00
25567,2020-01-22,3,0,SP26SLAK_5_N001,257,1,22.1774,2020-01-22 03:00:00+00:00,2020-01-22 04:00:00+00:00
25570,2020-01-22,4,0,SP26SLAK_5_N001,257,1,22.50244,2020-01-22 04:00:00+00:00,2020-01-22 05:00:00+00:00
25573,2020-01-22,5,0,SP26SLAK_5_N001,257,1,23.92742,2020-01-22 05:00:00+00:00,2020-01-22 06:00:00+00:00
25576,2020-01-22,6,0,SP26SLAK_5_N001,257,1,25.78804,2020-01-22 06:00:00+00:00,2020-01-22 07:00:00+00:00
25579,2020-01-22,7,0,SP26SLAK_5_N001,257,1,36.41537,2020-01-22 07:00:00+00:00,2020-01-22 08:00:00+00:00
25582,2020-01-22,8,0,SP26SLAK_5_N001,257,1,36.041509999999995,2020-01-22 08:00:00+00:00,2020-01-22 09:00:00+00:00
25585,2020-01-22,9,0,SP26SLAK_5_N001,257,1,29.2718,2020-01-22 09:00:00+00:00,2020-01-22 10:00:00+00:00
25588,2020-01-22,10,0,SP26SLAK_5_N001,257,1,25.95864,2020-01-22 10:00:00+00:00,2020-01-22 11:00:00+00:00
25591,2020-01-22,11,0,SP26SLAK_5_N001,257,1,22.7604,2020-01-22 11:00:00+00:00,2020-01-22 12:00:00+00:00
25594,2020-01-22,12,0,SP26SLAK_5_N001,257,1,19.7981,2020-01-22 12:00:00+00:00,2020-01-22 13:00:00+00:00
25597,2020-01-22,13,0,SP26SLAK_5_N001,257,1,19.17013,2020-01-22 13:00:00+00:00,2020-01-22 14:00:00+00:00
25600,2020-01-22,14,0,SP26SLAK_5_N001,257,1,17.94275,2020-01-22 14:00:00+00:00,2020-01-22 15:00:00+00:00
25603,2020-01-22,15,0,SP26SLAK_5_N001,257,1,20.435760000000002,2020-01-22 15:00:00+00:00,2020-01-22 16:00:00+00:00
25606,2020-01-22,16,0,SP26SLAK_5_N001,257,1,25.68323,2020-01-22 16:00:00+00:00,2020-01-22 17:00:00+00:00
25609,2020-01-22,17,0,SP26SLAK_5_N001,257,1,32.67289,2020-01-22 17:00:00+00:00,2020-01-22 18:00:00+00:00
25612,2020-01-22,18,0,SP26SLAK_5_N001,257,1,55.30725,2020-01-22 18:00:00+00:00,2020-01-22 19:00:00+00:00
25615,2020-01-22,19,0,SP26SLAK_5_N001,257,1,54.57986999999999,2020-01-22 19:00:00+00:00,2020-01-22 20:00:00+00:00
25618,2020-01-22,20,0,SP26SLAK_5_N001,257,1,45.6382,2020-01-22 20:00:00+00:00,2020-01-22 21:00:00+00:00
25621,2020-01-22,21,0,SP26SLAK_5_N001,257,1,39.51847,2020-01-22 21:00:00+00:00,2020-01-22 22:00:00+00:00
25624,2020-01-22,22,0,SP26SLAK_5_N001,257,1,37.06006,2020-01-22 22:00:00+00:00,2020-01-22 23:00:00+00:00
25627,2020-01-22,23,0,SP26SLAK_5_N001,257,1,30.183559999999996,2020-01-22 23:00:00+00:00,2020-01-23 00:00:00+00:00
25630,2020-01-22,24,0,SP26SLAK_5_N001,257,1,29.27034,2020-01-23 00:00:00+00:00,2020-01-23 01:00:00+00:00
25633,2020-01-23,1,0,SP26SLAK_5_N001,269,1,27.708709999999996,2020-01-23 01:00:00+00:00,2020-01-23 02:00:00+00:00
25636,2020-01-23,2,0,SP26SLAK_5_N001,269,1,25.5113,2020-01-23 02:00:00+00:00,2020-01-23 03:00:00+00:00
25639,2020-01-23,3,0,SP26SLAK_5_N001,269,1,24.16777,2020-01-23 03:00:00+00:00,2020-01-23 04:00:00+00:00
25642,2020-01-23,4,0,SP26SLAK_5_N001,269,1,24.92545,2020-01-23 04:00:00+00:00,2020-01-23 05:00:00+00:00
25645,2020-01-23,5,0,SP26SLAK_5_N001,269,1,26.882170000000002,2020-01-23 05:00:00+00:00,2020-01-23 06:00:00+00:00
25648,2020-01-23,6,0,SP26SLAK_5_N001,269,1,30.268320000000003,2020-01-23 06:00:00+00:00,2020-01-23 07:00:00+00:00
25651,2020-01-23,7,0,SP26SLAK_5_N001,269,1,36.27108,2020-01-23 07:00:00+00:00,2020-01-23 08:00:00+00:00
25654,2020-01-23,8,0,SP26SLAK_5_N001,269,1,38.32983,2020-01-23 08:00:00+00:00,2020-01-23 09:00:00+00:00
25657,2020-01-23,9,0,SP26SLAK_5_N001,269,1,28.83033,2020-01-23 09:00:00+00:00,2020-01-23 10:00:00+00:00
25660,2020-01-23,10,0,SP26SLAK_5_N001,269,1,26.14409,2020-01-23 10:00:00+00:00,2020-01-23 11:00:00+00:00
25663,2020-01-23,11,0,SP26SLAK_5_N001,269,1,23.501079999999998,2020-01-23 11:00:00+00:00,2020-01-23 12:00:00+00:00
25666,2020-01-23,12,0,SP26SLAK_5_N001,269,1,21.96205,2020-01-23 12:00:00+00:00,2020-01-23 13:00:00+00:00
25669,2020-01-23,13,0,SP26SLAK_5_N001,269,1,20.948420000000002,2020-01-23 13:00:00+00:00,2020-01-23 14:00:00+00:00
25672,2020-01-23,14,0,SP26SLAK_5_N001,269,1,20.47165,2020-01-23 14:00:00+00:00,2020-01-23 15:00:00+00:00
25675,2020-01-23,15,0,SP26SLAK_5_N001,269,1,22.70948,2020-01-23 15:00:00+00:00,2020-01-23 16:00:00+00:00
25678,2020-01-23,16,0,SP26SLAK_5_N001,269,1,25.63816,2020-01-23 16:00:00+00:00,2020-01-23 17:00:00+00:00
25681,2020-01-23,17,0,SP26SLAK_5_N001,269,1,31.8574,2020-01-23 17:00:00+00:00,2020-01-23 18:00:00+00:00
25684,2020-01-23,18,0,SP26SLAK_5_N001,269,1,44.88845,2020-01-23 18:00:00+00:00,2020-01-23 19:00:00+00:00
25687,2020-01-23,19,0,SP26SLAK_5_N001,269,1,43.93694,2020-01-23 19:00:00+00:00,2020-01-23 20:00:00+00:00
25690,2020-01-23,20,0,SP26SLAK_5_N001,269,1,37.61072,2020-01-23 20:00:00+00:00,2020-01-23 21:00:00+00:00
25693,2020-01-23,21,0,SP26SLAK_5_N001,269,1,35.60641,2020-01-23 21:00:00+00:00,2020-01-23 22:00:00+00:00
25696,2020-01-23,22,0,SP26SLAK_5_N001,269,1,34.11252,2020-01-23 22:00:00+00:00,2020-01-23 23:00:00+00:00
25699,2020-01-23,23,0,SP26SLAK_5_N001,269,1,30.48102,2020-01-23 23:00:00+00:00,2020-01-24 00:00:00+00:00
25702,2020-01-23,24,0,SP26SLAK_5_N001,269,1,28.330140000000004,2020-01-24 00:00:00+00:00,2020-01-24 01:00:00+00:00
25705,2020-01-24,1,0,SP26SLAK_5_N001,281,1,26.23852,2020-01-24 01:00:00+00:00,2020-01-24 02:00:00+00:00
25708,2020-01-24,2,0,SP26SLAK_5_N001,281,1,25.74701,2020-01-24 02:00:00+00:00,2020-01-24 03:00:00+00:00
25711,2020-01-24,3,0,SP26SLAK_5_N001,281,1,24.09309,2020-01-24 03:00:00+00:00,2020-01-24 04:00:00+00:00
25714,2020-01-24,4,0,SP26SLAK_5_N001,281,1,24.294539999999998,2020-01-24 04:00:00+00:00,2020-01-24 05:00:00+00:00
25717,2020-01-24,5,0,SP26SLAK_5_N001,281,1,25.217029999999998,2020-01-24 05:00:00+00:00,2020-01-24 06:00:00+00:00
25720,2020-01-24,6,0,SP26SLAK_5_N001,281,1,27.81816,2020-01-24 06:00:00+00:00,2020-01-24 07:00:00+00:00
25723,2020-01-24,7,0,SP26SLAK_5_N001,281,1,36.35863,2020-01-24 07:00:00+00:00,2020-01-24 08:00:00+00:00
25726,2020-01-24,8,0,SP26SLAK_5_N001,281,1,34.055820000000004,2020-01-24 08:00:00+00:00,2020-01-24 09:00:00+00:00
25729,2020-01-24,9,0,SP26SLAK_5_N001,281,1,27.25504,2020-01-24 09:00:00+00:00,2020-01-24 10:00:00+00:00
25732,2020-01-24,10,0,SP26SLAK_5_N001,281,1,22.4847,2020-01-24 10:00:00+00:00,2020-01-24 11:00:00+00:00
25735,2020-01-24,11,0,SP26SLAK_5_N001,281,1,19.12187,2020-01-24 11:00:00+00:00,2020-01-24 12:00:00+00:00
25738,2020-01-24,12,0,SP26SLAK_5_N001,281,1,17.03689,2020-01-24 12:00:00+00:00,2020-01-24 13:00:00+00:00
25741,2020-01-24,13,0,SP26SLAK_5_N001,281,1,16.00497,2020-01-24 13:00:00+00:00,2020-01-24 14:00:00+00:00
25744,2020-01-24,14,0,SP26SLAK_5_N001,281,1,14.847929999999998,2020-01-24 14:00:00+00:00,2020-01-24 15:00:00+00:00
25747,2020-01-24,15,0,SP26SLAK_5_N001,281,1,16.15859,2020-01-24 15:00:00+00:00,2020-01-24 16:00:00+00:00
25750,2020-01-24,16,0,SP26SLAK_5_N001,281,1,20.758370000000003,2020-01-24 16:00:00+00:00,2020-01-24 17:00:00+00:00
25753,2020-01-24,17,0,SP26SLAK_5_N001,281,1,30.00412,2020-01-24 17:00:00+00:00,2020-01-24 18:00:00+00:00
25756,2020-01-24,18,0,SP26SLAK_5_N001,281,1,37.66072,2020-01-24 18:00:00+00:00,2020-01-24 19:00:00+00:00
25759,2020-01-24,19,0,SP26SLAK_5_N001,281,1,36.65081,2020-01-24 19:00:00+00:00,2020-01-24 20:00:00+00:00
25762,2020-01-24,20,0,SP26SLAK_5_N001,281,1,33.57018,2020-01-24 20:00:00+00:00,2020-01-24 21:00:00+00:00
25765,2020-01-24,21,0,SP26SLAK_5_N001,281,1,31.89945,2020-01-24 21:00:00+00:00,2020-01-24 22:00:00+00:00
25768,2020-01-24,22,0,SP26SLAK_5_N001,281,1,31.03668,2020-01-24 22:00:00+00:00,2020-01-24 23:00:00+00:00
25771,2020-01-24,23,0,SP26SLAK_5_N001,281,1,29.93052,2020-01-24 23:00:00+00:00,2020-01-25 00:00:00+00:00
25774,2020-01-24,24,0,SP26SLAK_5_N001,281,1,27.97,2020-01-25 00:00:00+00:00,2020-01-25 01:00:00+00:00
25777,2020-01-25,1,0,SP26SLAK_5_N001,293,1,23.2302,2020-01-25 01:00:00+00:00,2020-01-25 02:00:00+00:00
25780,2020-01-25,2,0,SP26SLAK_5_N001,293,1,25.32385,2020-01-25 02:00:00+00:00,2020-01-25 03:00:00+00:00
25783,2020-01-25,3,0,SP26SLAK_5_N001,293,1,23.29412,2020-01-25 03:00:00+00:00,2020-01-25 04:00:00+00:00
25786,2020-01-25,4,0,SP26SLAK_5_N001,293,1,24.23828,2020-01-25 04:00:00+00:00,2020-01-25 05:00:00+00:00
25789,2020-01-25,5,0,SP26SLAK_5_N001,293,1,24.23556,2020-01-25 05:00:00+00:00,2020-01-25 06:00:00+00:00
25792,2020-01-25,6,0,SP26SLAK_5_N001,293,1,27.10503,2020-01-25 06:00:00+00:00,2020-01-25 07:00:00+00:00
25795,2020-01-25,7,0,SP26SLAK_5_N001,293,1,31.597890000000003,2020-01-25 07:00:00+00:00,2020-01-25 08:00:00+00:00
25798,2020-01-25,8,0,SP26SLAK_5_N001,293,1,30.65575,2020-01-25 08:00:00+00:00,2020-01-25 09:00:00+00:00
25801,2020-01-25,9,0,SP26SLAK_5_N001,293,1,26.181070000000002,2020-01-25 09:00:00+00:00,2020-01-25 10:00:00+00:00
25804,2020-01-25,10,0,SP26SLAK_5_N001,293,1,20.61395,2020-01-25 10:00:00+00:00,2020-01-25 11:00:00+00:00
25807,2020-01-25,11,0,SP26SLAK_5_N001,293,1,16.92613,2020-01-25 11:00:00+00:00,2020-01-25 12:00:00+00:00
25810,2020-01-25,12,0,SP26SLAK_5_N001,293,1,13.92128,2020-01-25 12:00:00+00:00,2020-01-25 13:00:00+00:00
25813,2020-01-25,13,0,SP26SLAK_5_N001,293,1,14.68155,2020-01-25 13:00:00+00:00,2020-01-25 14:00:00+00:00
25816,2020-01-25,14,0,SP26SLAK_5_N001,293,1,12.638860000000001,2020-01-25 14:00:00+00:00,2020-01-25 15:00:00+00:00
25819,2020-01-25,15,0,SP26SLAK_5_N001,293,1,14.86064,2020-01-25 15:00:00+00:00,2020-01-25 16:00:00+00:00
25822,2020-01-25,16,0,SP26SLAK_5_N001,293,1,21.75188,2020-01-25 16:00:00+00:00,2020-01-25 17:00:00+00:00
25825,2020-01-25,17,0,SP26SLAK_5_N001,293,1,30.36225,2020-01-25 17:00:00+00:00,2020-01-25 18:00:00+00:00
25828,2020-01-25,18,0,SP26SLAK_5_N001,293,1,39.86913,2020-01-25 18:00:00+00:00,2020-01-25 19:00:00+00:00
25831,2020-01-25,19,0,SP26SLAK_5_N001,293,1,37.73815,2020-01-25 19:00:00+00:00,2020-01-25 20:00:00+00:00
25834,2020-01-25,20,0,SP26SLAK_5_N001,293,1,34.54176,2020-01-25 20:00:00+00:00,2020-01-25 21:00:00+00:00
25837,2020-01-25,21,0,SP26SLAK_5_N001,293,1,32.19429,2020-01-25 21:00:00+00:00,2020-01-25 22:00:00+00:00
25840,2020-01-25,22,0,SP26SLAK_5_N001,293,1,29.72242,2020-01-25 22:00:00+00:00,2020-01-25 23:00:00+00:00
25843,2020-01-25,23,0,SP26SLAK_5_N001,293,1,27.271379999999997,2020-01-25 23:00:00+00:00,2020-01-26 00:00:00+00:00
25846,2020-01-25,24,0,SP26SLAK_5_N001,293,1,26.82688,2020-01-26 00:00:00+00:00,2020-01-26 01:00:00+00:00
25849,2020-01-26,1,0,SP26SLAK_5_N001,305,1,24.66,2020-01-26 01:00:00+00:00,2020-01-26 02:00:00+00:00
25852,2020-01-26,2,0,SP26SLAK_5_N001,305,1,25.092389999999998,2020-01-26 02:00:00+00:00,2020-01-26 03:00:00+00:00
25855,2020-01-26,3,0,SP26SLAK_5_N001,305,1,25.66226,2020-01-26 03:00:00+00:00,2020-01-26 04:00:00+00:00
25858,2020-01-26,4,0,SP26SLAK_5_N001,305,1,25.7033,2020-01-26 04:00:00+00:00,2020-01-26 05:00:00+00:00
25861,2020-01-26,5,0,SP26SLAK_5_N001,305,1,25.04709,2020-01-26 05:00:00+00:00,2020-01-26 06:00:00+00:00
25864,2020-01-26,6,0,SP26SLAK_5_N001,305,1,27.00644,2020-01-26 06:00:00+00:00,2020-01-26 07:00:00+00:00
25867,2020-01-26,7,0,SP26SLAK_5_N001,305,1,28.44,2020-01-26 07:00:00+00:00,2020-01-26 08:00:00+00:00
25870,2020-01-26,8,0,SP26SLAK_5_N001,305,1,25.730520000000002,2020-01-26 08:00:00+00:00,2020-01-26 09:00:00+00:00
25873,2020-01-26,9,0,SP26SLAK_5_N001,305,1,20.28797,2020-01-26 09:00:00+00:00,2020-01-26 10:00:00+00:00
25876,2020-01-26,10,0,SP26SLAK_5_N001,305,1,13.853010000000001,2020-01-26 10:00:00+00:00,2020-01-26 11:00:00+00:00
25879,2020-01-26,11,0,SP26SLAK_5_N001,305,1,13.15,2020-01-26 11:00:00+00:00,2020-01-26 12:00:00+00:00
25882,2020-01-26,12,0,SP26SLAK_5_N001,305,1,7.89832,2020-01-26 12:00:00+00:00,2020-01-26 13:00:00+00:00
25885,2020-01-26,13,0,SP26SLAK_5_N001,305,1,10.0,2020-01-26 13:00:00+00:00,2020-01-26 14:00:00+00:00
25888,2020-01-26,14,0,SP26SLAK_5_N001,305,1,7.63477,2020-01-26 14:00:00+00:00,2020-01-26 15:00:00+00:00
25891,2020-01-26,15,0,SP26SLAK_5_N001,305,1,8.43238,2020-01-26 15:00:00+00:00,2020-01-26 16:00:00+00:00
25894,2020-01-26,16,0,SP26SLAK_5_N001,305,1,15.1645,2020-01-26 16:00:00+00:00,2020-01-26 17:00:00+00:00
25897,2020-01-26,17,0,SP26SLAK_5_N001,305,1,26.0556,2020-01-26 17:00:00+00:00,2020-01-26 18:00:00+00:00
25900,2020-01-26,18,0,SP26SLAK_5_N001,305,1,33.89165,2020-01-26 18:00:00+00:00,2020-01-26 19:00:00+00:00
25903,2020-01-26,19,0,SP26SLAK_5_N001,305,1,32.99534,2020-01-26 19:00:00+00:00,2020-01-26 20:00:00+00:00
25906,2020-01-26,20,0,SP26SLAK_5_N001,305,1,31.955379999999998,2020-01-26 20:00:00+00:00,2020-01-26 21:00:00+00:00
25909,2020-01-26,21,0,SP26SLAK_5_N001,305,1,29.426940000000002,2020-01-26 21:00:00+00:00,2020-01-26 22:00:00+00:00
25912,2020-01-26,22,0,SP26SLAK_5_N001,305,1,27.5205,2020-01-26 22:00:00+00:00,2020-01-26 23:00:00+00:00
25915,2020-01-26,23,0,SP26SLAK_5_N001,305,1,25.86812,2020-01-26 23:00:00+00:00,2020-01-27 00:00:00+00:00
25918,2020-01-26,24,0,SP26SLAK_5_N001,305,1,23.149620000000002,2020-01-27 00:00:00+00:00,2020-01-27 01:00:00+00:00
25921,2020-01-27,1,0,SP26SLAK_5_N001,317,1,20.217979999999997,2020-01-27 01:00:00+00:00,2020-01-27 02:00:00+00:00
25924,2020-01-27,2,0,SP26SLAK_5_N001,317,1,19.65719,2020-01-27 02:00:00+00:00,2020-01-27 03:00:00+00:00
25927,2020-01-27,3,0,SP26SLAK_5_N001,317,1,19.65719,2020-01-27 03:00:00+00:00,2020-01-27 04:00:00+00:00
