,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
19509,2019-10-30,1,0,NP15SLAK_5_N001,349,1,37.70063,2019-10-30 00:00:00+00:00,2019-10-30 01:00:00+00:00
19512,2019-10-30,2,0,NP15SLAK_5_N001,349,1,35.124179999999996,2019-10-30 01:00:00+00:00,2019-10-30 02:00:00+00:00
19515,2019-10-30,3,0,NP15SLAK_5_N001,349,1,33.593140000000005,2019-10-30 02:00:00+00:00,2019-10-30 03:00:00+00:00
19518,2019-10-30,4,0,NP15SLAK_5_N001,349,1,33.95065,2019-10-30 03:00:00+00:00,2019-10-30 04:00:00+00:00
19521,2019-10-30,5,0,NP15SLAK_5_N001,349,1,35.54534,2019-10-30 04:00:00+00:00,2019-10-30 05:00:00+00:00
19524,2019-10-30,6,0,NP15SLAK_5_N001,349,1,47.73349,2019-10-30 05:00:00+00:00,2019-10-30 06:00:00+00:00
19527,2019-10-30,7,0,NP15SLAK_5_N001,349,1,55.51947,2019-10-30 06:00:00+00:00,2019-10-30 07:00:00+00:00
19530,2019-10-30,8,0,NP15SLAK_5_N001,349,1,58.817319999999995,2019-10-30 07:00:00+00:00,2019-10-30 08:00:00+00:00
19533,2019-10-30,9,0,NP15SLAK_5_N001,349,1,50.71578,2019-10-30 08:00:00+00:00,2019-10-30 09:00:00+00:00
19536,2019-10-30,10,0,NP15SLAK_5_N001,349,1,43.44665,2019-10-30 09:00:00+00:00,2019-10-30 10:00:00+00:00
19539,2019-10-30,11,0,NP15SLAK_5_N001,349,1,38.30409,2019-10-30 10:00:00+00:00,2019-10-30 11:00:00+00:00
19542,2019-10-30,12,0,NP15SLAK_5_N001,349,1,38.03038,2019-10-30 11:00:00+00:00,2019-10-30 12:00:00+00:00
19545,2019-10-30,13,0,NP15SLAK_5_N001,349,1,34.146879999999996,2019-10-30 12:00:00+00:00,2019-10-30 13:00:00+00:00
19548,2019-10-30,14,0,NP15SLAK_5_N001,349,1,35.497640000000004,2019-10-30 13:00:00+00:00,2019-10-30 14:00:00+00:00
19551,2019-10-30,15,0,NP15SLAK_5_N001,349,1,32.76995,2019-10-30 14:00:00+00:00,2019-10-30 15:00:00+00:00
19554,2019-10-30,16,0,NP15SLAK_5_N001,349,1,39.189209999999996,2019-10-30 15:00:00+00:00,2019-10-30 16:00:00+00:00
19557,2019-10-30,17,0,NP15SLAK_5_N001,349,1,39.87356,2019-10-30 16:00:00+00:00,2019-10-30 17:00:00+00:00
19560,2019-10-30,18,0,NP15SLAK_5_N001,349,1,52.36437,2019-10-30 17:00:00+00:00,2019-10-30 18:00:00+00:00
19563,2019-10-30,19,0,NP15SLAK_5_N001,349,1,67.12526,2019-10-30 18:00:00+00:00,2019-10-30 19:00:00+00:00
19566,2019-10-30,20,0,NP15SLAK_5_N001,349,1,57.348580000000005,2019-10-30 19:00:00+00:00,2019-10-30 20:00:00+00:00
19569,2019-10-30,21,0,NP15SLAK_5_N001,349,1,53.69803,2019-10-30 20:00:00+00:00,2019-10-30 21:00:00+00:00
19572,2019-10-30,22,0,NP15SLAK_5_N001,349,1,49.647240000000004,2019-10-30 21:00:00+00:00,2019-10-30 22:00:00+00:00
19575,2019-10-30,23,0,NP15SLAK_5_N001,349,1,45.49324,2019-10-30 22:00:00+00:00,2019-10-30 23:00:00+00:00
19578,2019-10-30,24,0,NP15SLAK_5_N001,349,1,39.58235,2019-10-30 23:00:00+00:00,2019-10-31 00:00:00+00:00
19581,2019-10-31,1,0,NP15SLAK_5_N001,361,1,42.18277,2019-10-31 00:00:00+00:00,2019-10-31 01:00:00+00:00
19584,2019-10-31,2,0,NP15SLAK_5_N001,361,1,40.00802,2019-10-31 01:00:00+00:00,2019-10-31 02:00:00+00:00
19587,2019-10-31,3,0,NP15SLAK_5_N001,361,1,37.73597,2019-10-31 02:00:00+00:00,2019-10-31 03:00:00+00:00
19590,2019-10-31,4,0,NP15SLAK_5_N001,361,1,37.61375,2019-10-31 03:00:00+00:00,2019-10-31 04:00:00+00:00
19593,2019-10-31,5,0,NP15SLAK_5_N001,361,1,40.27237,2019-10-31 04:00:00+00:00,2019-10-31 05:00:00+00:00
19596,2019-10-31,6,0,NP15SLAK_5_N001,361,1,50.78076,2019-10-31 05:00:00+00:00,2019-10-31 06:00:00+00:00
19599,2019-10-31,7,0,NP15SLAK_5_N001,361,1,58.15635,2019-10-31 06:00:00+00:00,2019-10-31 07:00:00+00:00
19602,2019-10-31,8,0,NP15SLAK_5_N001,361,1,59.277730000000005,2019-10-31 07:00:00+00:00,2019-10-31 08:00:00+00:00
19605,2019-10-31,9,0,NP15SLAK_5_N001,361,1,40.626059999999995,2019-10-31 08:00:00+00:00,2019-10-31 09:00:00+00:00
19608,2019-10-31,10,0,NP15SLAK_5_N001,361,1,33.08132,2019-10-31 09:00:00+00:00,2019-10-31 10:00:00+00:00
19611,2019-10-31,11,0,NP15SLAK_5_N001,361,1,34.89774,2019-10-31 10:00:00+00:00,2019-10-31 11:00:00+00:00
19614,2019-10-31,12,0,NP15SLAK_5_N001,361,1,30.90457,2019-10-31 11:00:00+00:00,2019-10-31 12:00:00+00:00
19617,2019-10-31,13,0,NP15SLAK_5_N001,361,1,30.356659999999998,2019-10-31 12:00:00+00:00,2019-10-31 13:00:00+00:00
19620,2019-10-31,14,0,NP15SLAK_5_N001,361,1,30.447570000000002,2019-10-31 13:00:00+00:00,2019-10-31 14:00:00+00:00
19623,2019-10-31,15,0,NP15SLAK_5_N001,361,1,31.662059999999997,2019-10-31 14:00:00+00:00,2019-10-31 15:00:00+00:00
19626,2019-10-31,16,0,NP15SLAK_5_N001,361,1,33.819379999999995,2019-10-31 15:00:00+00:00,2019-10-31 16:00:00+00:00
19629,2019-10-31,17,0,NP15SLAK_5_N001,361,1,38.85376,2019-10-31 16:00:00+00:00,2019-10-31 17:00:00+00:00
19632,2019-10-31,18,0,NP15SLAK_5_N001,361,1,54.48089,2019-10-31 17:00:00+00:00,2019-10-31 18:00:00+00:00
19635,2019-10-31,19,0,NP15SLAK_5_N001,361,1,72.16701,2019-10-31 18:00:00+00:00,2019-10-31 19:00:00+00:00
19638,2019-10-31,20,0,NP15SLAK_5_N001,361,1,59.38632,2019-10-31 19:00:00+00:00,2019-10-31 20:00:00+00:00
19641,2019-10-31,21,0,NP15SLAK_5_N001,361,1,51.84751,2019-10-31 20:00:00+00:00,2019-10-31 21:00:00+00:00
19644,2019-10-31,22,0,NP15SLAK_5_N001,361,1,50.259570000000004,2019-10-31 21:00:00+00:00,2019-10-31 22:00:00+00:00
19647,2019-10-31,23,0,NP15SLAK_5_N001,361,1,45.72245,2019-10-31 22:00:00+00:00,2019-10-31 23:00:00+00:00
19650,2019-10-31,24,0,NP15SLAK_5_N001,361,1,40.27771,2019-10-31 23:00:00+00:00,2019-11-01 00:00:00+00:00
19653,2019-11-01,1,0,NP15SLAK_5_N001,1,1,35.8087,2019-11-01 00:00:00+00:00,2019-11-01 01:00:00+00:00
19656,2019-11-01,2,0,NP15SLAK_5_N001,1,1,34.1153,2019-11-01 01:00:00+00:00,2019-11-01 02:00:00+00:00
19659,2019-11-01,3,0,NP15SLAK_5_N001,1,1,33.3403,2019-11-01 02:00:00+00:00,2019-11-01 03:00:00+00:00
19662,2019-11-01,4,0,NP15SLAK_5_N001,1,1,33.18305,2019-11-01 03:00:00+00:00,2019-11-01 04:00:00+00:00
19665,2019-11-01,5,0,NP15SLAK_5_N001,1,1,35.62958,2019-11-01 04:00:00+00:00,2019-11-01 05:00:00+00:00
19668,2019-11-01,6,0,NP15SLAK_5_N001,1,1,45.38863,2019-11-01 05:00:00+00:00,2019-11-01 06:00:00+00:00
19671,2019-11-01,7,0,NP15SLAK_5_N001,1,1,54.280519999999996,2019-11-01 06:00:00+00:00,2019-11-01 07:00:00+00:00
19674,2019-11-01,8,0,NP15SLAK_5_N001,1,1,55.76882,2019-11-01 07:00:00+00:00,2019-11-01 08:00:00+00:00
19677,2019-11-01,9,0,NP15SLAK_5_N001,1,1,39.96816,2019-11-01 08:00:00+00:00,2019-11-01 09:00:00+00:00
19680,2019-11-01,10,0,NP15SLAK_5_N001,1,1,31.0119,2019-11-01 09:00:00+00:00,2019-11-01 10:00:00+00:00
19683,2019-11-01,11,0,NP15SLAK_5_N001,1,1,30.98896,2019-11-01 10:00:00+00:00,2019-11-01 11:00:00+00:00
19686,2019-11-01,12,0,NP15SLAK_5_N001,1,1,30.81587,2019-11-01 11:00:00+00:00,2019-11-01 12:00:00+00:00
19689,2019-11-01,13,0,NP15SLAK_5_N001,1,1,30.18072,2019-11-01 12:00:00+00:00,2019-11-01 13:00:00+00:00
19692,2019-11-01,14,0,NP15SLAK_5_N001,1,1,29.01012,2019-11-01 13:00:00+00:00,2019-11-01 14:00:00+00:00
19695,2019-11-01,15,0,NP15SLAK_5_N001,1,1,29.90028,2019-11-01 14:00:00+00:00,2019-11-01 15:00:00+00:00
19698,2019-11-01,16,0,NP15SLAK_5_N001,1,1,32.84401,2019-11-01 15:00:00+00:00,2019-11-01 16:00:00+00:00
19701,2019-11-01,17,0,NP15SLAK_5_N001,1,1,38.24259,2019-11-01 16:00:00+00:00,2019-11-01 17:00:00+00:00
19704,2019-11-01,18,0,NP15SLAK_5_N001,1,1,52.60549,2019-11-01 17:00:00+00:00,2019-11-01 18:00:00+00:00
19707,2019-11-01,19,0,NP15SLAK_5_N001,1,1,64.3367,2019-11-01 18:00:00+00:00,2019-11-01 19:00:00+00:00
19710,2019-11-01,20,0,NP15SLAK_5_N001,1,1,56.7069,2019-11-01 19:00:00+00:00,2019-11-01 20:00:00+00:00
19713,2019-11-01,21,0,NP15SLAK_5_N001,1,1,50.46958,2019-11-01 20:00:00+00:00,2019-11-01 21:00:00+00:00
19716,2019-11-01,22,0,NP15SLAK_5_N001,1,1,48.218140000000005,2019-11-01 21:00:00+00:00,2019-11-01 22:00:00+00:00
19719,2019-11-01,23,0,NP15SLAK_5_N001,1,1,40.96263,2019-11-01 22:00:00+00:00,2019-11-01 23:00:00+00:00
19722,2019-11-01,24,0,NP15SLAK_5_N001,1,1,39.69493,2019-11-01 23:00:00+00:00,2019-11-02 00:00:00+00:00
19725,2019-11-02,1,0,NP15SLAK_5_N001,13,1,38.2433,2019-11-02 00:00:00+00:00,2019-11-02 01:00:00+00:00
19728,2019-11-02,2,0,NP15SLAK_5_N001,13,1,34.9643,2019-11-02 01:00:00+00:00,2019-11-02 02:00:00+00:00
19731,2019-11-02,3,0,NP15SLAK_5_N001,13,1,34.99094,2019-11-02 02:00:00+00:00,2019-11-02 03:00:00+00:00
19734,2019-11-02,4,0,NP15SLAK_5_N001,13,1,35.45845,2019-11-02 03:00:00+00:00,2019-11-02 04:00:00+00:00
19737,2019-11-02,5,0,NP15SLAK_5_N001,13,1,36.72679,2019-11-02 04:00:00+00:00,2019-11-02 05:00:00+00:00
19740,2019-11-02,6,0,NP15SLAK_5_N001,13,1,41.49477,2019-11-02 05:00:00+00:00,2019-11-02 06:00:00+00:00
19743,2019-11-02,7,0,NP15SLAK_5_N001,13,1,42.61428,2019-11-02 06:00:00+00:00,2019-11-02 07:00:00+00:00
19746,2019-11-02,8,0,NP15SLAK_5_N001,13,1,44.36275,2019-11-02 07:00:00+00:00,2019-11-02 08:00:00+00:00
19749,2019-11-02,9,0,NP15SLAK_5_N001,13,1,35.24729,2019-11-02 08:00:00+00:00,2019-11-02 09:00:00+00:00
19752,2019-11-02,10,0,NP15SLAK_5_N001,13,1,31.757140000000003,2019-11-02 09:00:00+00:00,2019-11-02 10:00:00+00:00
19755,2019-11-02,11,0,NP15SLAK_5_N001,13,1,26.00159,2019-11-02 10:00:00+00:00,2019-11-02 11:00:00+00:00
19758,2019-11-02,12,0,NP15SLAK_5_N001,13,1,22.47599,2019-11-02 11:00:00+00:00,2019-11-02 12:00:00+00:00
19761,2019-11-02,13,0,NP15SLAK_5_N001,13,1,27.240470000000002,2019-11-02 12:00:00+00:00,2019-11-02 13:00:00+00:00
19764,2019-11-02,14,0,NP15SLAK_5_N001,13,1,26.3581,2019-11-02 13:00:00+00:00,2019-11-02 14:00:00+00:00
19767,2019-11-02,15,0,NP15SLAK_5_N001,13,1,28.69663,2019-11-02 14:00:00+00:00,2019-11-02 15:00:00+00:00
19770,2019-11-02,16,0,NP15SLAK_5_N001,13,1,33.33545,2019-11-02 15:00:00+00:00,2019-11-02 16:00:00+00:00
19773,2019-11-02,17,0,NP15SLAK_5_N001,13,1,40.537240000000004,2019-11-02 16:00:00+00:00,2019-11-02 17:00:00+00:00
19776,2019-11-02,18,0,NP15SLAK_5_N001,13,1,55.51785,2019-11-02 17:00:00+00:00,2019-11-02 18:00:00+00:00
19779,2019-11-02,19,0,NP15SLAK_5_N001,13,1,68.21307,2019-11-02 18:00:00+00:00,2019-11-02 19:00:00+00:00
19782,2019-11-02,20,0,NP15SLAK_5_N001,13,1,54.3681,2019-11-02 19:00:00+00:00,2019-11-02 20:00:00+00:00
19785,2019-11-02,21,0,NP15SLAK_5_N001,13,1,48.06017,2019-11-02 20:00:00+00:00,2019-11-02 21:00:00+00:00
19788,2019-11-02,22,0,NP15SLAK_5_N001,13,1,44.30011,2019-11-02 21:00:00+00:00,2019-11-02 22:00:00+00:00
19791,2019-11-02,23,0,NP15SLAK_5_N001,13,1,39.288540000000005,2019-11-02 22:00:00+00:00,2019-11-02 23:00:00+00:00
19794,2019-11-02,24,0,NP15SLAK_5_N001,13,1,37.32184,2019-11-02 23:00:00+00:00,2019-11-03 00:00:00+00:00
19797,2019-11-03,1,0,NP15SLAK_5_N001,25,1,41.85998,2019-11-03 00:00:00+00:00,2019-11-03 01:00:00+00:00
19800,2019-11-03,2,0,NP15SLAK_5_N001,25,1,39.66263,2019-11-03 01:00:00+00:00,2019-11-03 02:00:00+00:00
19803,2019-11-03,3,0,NP15SLAK_5_N001,25,1,38.08545,2019-11-03 03:00:00+00:00,2019-11-03 04:00:00+00:00
19806,2019-11-03,4,0,NP15SLAK_5_N001,25,1,38.15481,2019-11-03 04:00:00+00:00,2019-11-03 05:00:00+00:00
19809,2019-11-03,5,0,NP15SLAK_5_N001,25,1,38.79937,2019-11-03 05:00:00+00:00,2019-11-03 06:00:00+00:00
19812,2019-11-03,6,0,NP15SLAK_5_N001,25,1,40.6814,2019-11-03 06:00:00+00:00,2019-11-03 07:00:00+00:00
19815,2019-11-03,7,0,NP15SLAK_5_N001,25,1,38.06449,2019-11-03 07:00:00+00:00,2019-11-03 08:00:00+00:00
19818,2019-11-03,8,0,NP15SLAK_5_N001,25,1,33.92155,2019-11-03 08:00:00+00:00,2019-11-03 09:00:00+00:00
19821,2019-11-03,9,0,NP15SLAK_5_N001,25,1,28.023020000000002,2019-11-03 09:00:00+00:00,2019-11-03 10:00:00+00:00
19824,2019-11-03,10,0,NP15SLAK_5_N001,25,1,20.558139999999998,2019-11-03 10:00:00+00:00,2019-11-03 11:00:00+00:00
19827,2019-11-03,11,0,NP15SLAK_5_N001,25,1,18.62762,2019-11-03 11:00:00+00:00,2019-11-03 12:00:00+00:00
19830,2019-11-03,12,0,NP15SLAK_5_N001,25,1,19.95645,2019-11-03 12:00:00+00:00,2019-11-03 13:00:00+00:00
19833,2019-11-03,13,0,NP15SLAK_5_N001,25,1,20.91348,2019-11-03 13:00:00+00:00,2019-11-03 14:00:00+00:00
19836,2019-11-03,14,0,NP15SLAK_5_N001,25,1,23.619320000000002,2019-11-03 14:00:00+00:00,2019-11-03 15:00:00+00:00
19839,2019-11-03,15,0,NP15SLAK_5_N001,25,1,27.58111,2019-11-03 15:00:00+00:00,2019-11-03 16:00:00+00:00
19842,2019-11-03,16,0,NP15SLAK_5_N001,25,1,37.89813,2019-11-03 16:00:00+00:00,2019-11-03 17:00:00+00:00
19845,2019-11-03,17,0,NP15SLAK_5_N001,25,1,46.547779999999996,2019-11-03 17:00:00+00:00,2019-11-03 18:00:00+00:00
19848,2019-11-03,18,0,NP15SLAK_5_N001,25,1,65.50216,2019-11-03 18:00:00+00:00,2019-11-03 19:00:00+00:00
19851,2019-11-03,19,0,NP15SLAK_5_N001,25,1,58.554219999999994,2019-11-03 19:00:00+00:00,2019-11-03 20:00:00+00:00
19854,2019-11-03,20,0,NP15SLAK_5_N001,25,1,54.6777,2019-11-03 20:00:00+00:00,2019-11-03 21:00:00+00:00
19857,2019-11-03,21,0,NP15SLAK_5_N001,25,1,49.39477,2019-11-03 21:00:00+00:00,2019-11-03 22:00:00+00:00
19860,2019-11-03,22,0,NP15SLAK_5_N001,25,1,44.05846,2019-11-03 22:00:00+00:00,2019-11-03 23:00:00+00:00
19863,2019-11-03,23,0,NP15SLAK_5_N001,25,1,41.4149,2019-11-03 23:00:00+00:00,2019-11-04 00:00:00+00:00
19866,2019-11-03,24,0,NP15SLAK_5_N001,25,1,39.54681,2019-11-04 00:00:00+00:00,2019-11-04 01:00:00+00:00
19869,2019-11-03,25,0,NP15SLAK_5_N001,25,1,40.09579,2019-11-03 02:00:00+00:00,2019-11-03 03:00:00+00:00
19872,2019-11-04,1,0,NP15SLAK_5_N001,37,1,38.59581,2019-11-04 01:00:00+00:00,2019-11-04 02:00:00+00:00
19875,2019-11-04,2,0,NP15SLAK_5_N001,37,1,36.37985,2019-11-04 02:00:00+00:00,2019-11-04 03:00:00+00:00
19878,2019-11-04,3,0,NP15SLAK_5_N001,37,1,35.63477,2019-11-04 03:00:00+00:00,2019-11-04 04:00:00+00:00
19881,2019-11-04,4,0,NP15SLAK_5_N001,37,1,36.339040000000004,2019-11-04 04:00:00+00:00,2019-11-04 05:00:00+00:00
19884,2019-11-04,5,0,NP15SLAK_5_N001,37,1,37.8581,2019-11-04 05:00:00+00:00,2019-11-04 06:00:00+00:00
19887,2019-11-04,6,0,NP15SLAK_5_N001,37,1,44.37784,2019-11-04 06:00:00+00:00,2019-11-04 07:00:00+00:00
19890,2019-11-04,7,0,NP15SLAK_5_N001,37,1,58.77904,2019-11-04 07:00:00+00:00,2019-11-04 08:00:00+00:00
19893,2019-11-04,8,0,NP15SLAK_5_N001,37,1,40.913129999999995,2019-11-04 08:00:00+00:00,2019-11-04 09:00:00+00:00
19896,2019-11-04,9,0,NP15SLAK_5_N001,37,1,35.1477,2019-11-04 09:00:00+00:00,2019-11-04 10:00:00+00:00
19899,2019-11-04,10,0,NP15SLAK_5_N001,37,1,30.4387,2019-11-04 10:00:00+00:00,2019-11-04 11:00:00+00:00
19902,2019-11-04,11,0,NP15SLAK_5_N001,37,1,29.552740000000004,2019-11-04 11:00:00+00:00,2019-11-04 12:00:00+00:00
19905,2019-11-04,12,0,NP15SLAK_5_N001,37,1,30.371609999999997,2019-11-04 12:00:00+00:00,2019-11-04 13:00:00+00:00
19908,2019-11-04,13,0,NP15SLAK_5_N001,37,1,29.475959999999997,2019-11-04 13:00:00+00:00,2019-11-04 14:00:00+00:00
19911,2019-11-04,14,0,NP15SLAK_5_N001,37,1,32.06491,2019-11-04 14:00:00+00:00,2019-11-04 15:00:00+00:00
19914,2019-11-04,15,0,NP15SLAK_5_N001,37,1,38.92732,2019-11-04 15:00:00+00:00,2019-11-04 16:00:00+00:00
19917,2019-11-04,16,0,NP15SLAK_5_N001,37,1,46.04997,2019-11-04 16:00:00+00:00,2019-11-04 17:00:00+00:00
19920,2019-11-04,17,0,NP15SLAK_5_N001,37,1,63.2676,2019-11-04 17:00:00+00:00,2019-11-04 18:00:00+00:00
19923,2019-11-04,18,0,NP15SLAK_5_N001,37,1,95.91475,2019-11-04 18:00:00+00:00,2019-11-04 19:00:00+00:00
19926,2019-11-04,19,0,NP15SLAK_5_N001,37,1,81.1335,2019-11-04 19:00:00+00:00,2019-11-04 20:00:00+00:00
19929,2019-11-04,20,0,NP15SLAK_5_N001,37,1,67.53519,2019-11-04 20:00:00+00:00,2019-11-04 21:00:00+00:00
19932,2019-11-04,21,0,NP15SLAK_5_N001,37,1,52.37402,2019-11-04 21:00:00+00:00,2019-11-04 22:00:00+00:00
19935,2019-11-04,22,0,NP15SLAK_5_N001,37,1,51.54684,2019-11-04 22:00:00+00:00,2019-11-04 23:00:00+00:00
19938,2019-11-04,23,0,NP15SLAK_5_N001,37,1,43.25038,2019-11-04 23:00:00+00:00,2019-11-05 00:00:00+00:00
19941,2019-11-04,24,0,NP15SLAK_5_N001,37,1,40.71348,2019-11-05 00:00:00+00:00,2019-11-05 01:00:00+00:00
19944,2019-11-05,1,0,NP15SLAK_5_N001,49,1,37.17737,2019-11-05 01:00:00+00:00,2019-11-05 02:00:00+00:00
19947,2019-11-05,2,0,NP15SLAK_5_N001,49,1,35.48527,2019-11-05 02:00:00+00:00,2019-11-05 03:00:00+00:00
19950,2019-11-05,3,0,NP15SLAK_5_N001,49,1,34.68537,2019-11-05 03:00:00+00:00,2019-11-05 04:00:00+00:00
19953,2019-11-05,4,0,NP15SLAK_5_N001,49,1,34.94319,2019-11-05 04:00:00+00:00,2019-11-05 05:00:00+00:00
19956,2019-11-05,5,0,NP15SLAK_5_N001,49,1,38.318259999999995,2019-11-05 05:00:00+00:00,2019-11-05 06:00:00+00:00
19959,2019-11-05,6,0,NP15SLAK_5_N001,49,1,46.596540000000005,2019-11-05 06:00:00+00:00,2019-11-05 07:00:00+00:00
19962,2019-11-05,7,0,NP15SLAK_5_N001,49,1,56.3307,2019-11-05 07:00:00+00:00,2019-11-05 08:00:00+00:00
19965,2019-11-05,8,0,NP15SLAK_5_N001,49,1,43.54275,2019-11-05 08:00:00+00:00,2019-11-05 09:00:00+00:00
19968,2019-11-05,9,0,NP15SLAK_5_N001,49,1,35.466570000000004,2019-11-05 09:00:00+00:00,2019-11-05 10:00:00+00:00
19971,2019-11-05,10,0,NP15SLAK_5_N001,49,1,32.51,2019-11-05 10:00:00+00:00,2019-11-05 11:00:00+00:00
19974,2019-11-05,11,0,NP15SLAK_5_N001,49,1,30.400959999999998,2019-11-05 11:00:00+00:00,2019-11-05 12:00:00+00:00
19977,2019-11-05,12,0,NP15SLAK_5_N001,49,1,31.167820000000003,2019-11-05 12:00:00+00:00,2019-11-05 13:00:00+00:00
19980,2019-11-05,13,0,NP15SLAK_5_N001,49,1,31.905359999999998,2019-11-05 13:00:00+00:00,2019-11-05 14:00:00+00:00
19983,2019-11-05,14,0,NP15SLAK_5_N001,49,1,37.24285,2019-11-05 14:00:00+00:00,2019-11-05 15:00:00+00:00
19986,2019-11-05,15,0,NP15SLAK_5_N001,49,1,38.857659999999996,2019-11-05 15:00:00+00:00,2019-11-05 16:00:00+00:00
19989,2019-11-05,16,0,NP15SLAK_5_N001,49,1,47.400859999999994,2019-11-05 16:00:00+00:00,2019-11-05 17:00:00+00:00
19992,2019-11-05,17,0,NP15SLAK_5_N001,49,1,72.47652,2019-11-05 17:00:00+00:00,2019-11-05 18:00:00+00:00
19995,2019-11-05,18,0,NP15SLAK_5_N001,49,1,138.60312,2019-11-05 18:00:00+00:00,2019-11-05 19:00:00+00:00
19998,2019-11-05,19,0,NP15SLAK_5_N001,49,1,114.29286,2019-11-05 19:00:00+00:00,2019-11-05 20:00:00+00:00
20001,2019-11-05,20,0,NP15SLAK_5_N001,49,1,68.89891,2019-11-05 20:00:00+00:00,2019-11-05 21:00:00+00:00
20004,2019-11-05,21,0,NP15SLAK_5_N001,49,1,55.20906,2019-11-05 21:00:00+00:00,2019-11-05 22:00:00+00:00
20007,2019-11-05,22,0,NP15SLAK_5_N001,49,1,49.872,2019-11-05 22:00:00+00:00,2019-11-05 23:00:00+00:00
20010,2019-11-05,23,0,NP15SLAK_5_N001,49,1,44.02228,2019-11-05 23:00:00+00:00,2019-11-06 00:00:00+00:00
20013,2019-11-05,24,0,NP15SLAK_5_N001,49,1,41.13207,2019-11-06 00:00:00+00:00,2019-11-06 01:00:00+00:00
20016,2019-11-06,1,0,NP15SLAK_5_N001,61,1,38.29023,2019-11-06 01:00:00+00:00,2019-11-06 02:00:00+00:00
20019,2019-11-06,2,0,NP15SLAK_5_N001,61,1,37.25325,2019-11-06 02:00:00+00:00,2019-11-06 03:00:00+00:00
20022,2019-11-06,3,0,NP15SLAK_5_N001,61,1,35.17926,2019-11-06 03:00:00+00:00,2019-11-06 04:00:00+00:00
20025,2019-11-06,4,0,NP15SLAK_5_N001,61,1,35.816140000000004,2019-11-06 04:00:00+00:00,2019-11-06 05:00:00+00:00
20028,2019-11-06,5,0,NP15SLAK_5_N001,61,1,38.61546,2019-11-06 05:00:00+00:00,2019-11-06 06:00:00+00:00
20031,2019-11-06,6,0,NP15SLAK_5_N001,61,1,46.08266,2019-11-06 06:00:00+00:00,2019-11-06 07:00:00+00:00
20034,2019-11-06,7,0,NP15SLAK_5_N001,61,1,56.447109999999995,2019-11-06 07:00:00+00:00,2019-11-06 08:00:00+00:00
20037,2019-11-06,8,0,NP15SLAK_5_N001,61,1,44.17002,2019-11-06 08:00:00+00:00,2019-11-06 09:00:00+00:00
20040,2019-11-06,9,0,NP15SLAK_5_N001,61,1,37.554790000000004,2019-11-06 09:00:00+00:00,2019-11-06 10:00:00+00:00
20043,2019-11-06,10,0,NP15SLAK_5_N001,61,1,35.289970000000004,2019-11-06 10:00:00+00:00,2019-11-06 11:00:00+00:00
20046,2019-11-06,11,0,NP15SLAK_5_N001,61,1,31.59439,2019-11-06 11:00:00+00:00,2019-11-06 12:00:00+00:00
20049,2019-11-06,12,0,NP15SLAK_5_N001,61,1,32.43992,2019-11-06 12:00:00+00:00,2019-11-06 13:00:00+00:00
20052,2019-11-06,13,0,NP15SLAK_5_N001,61,1,31.813670000000002,2019-11-06 13:00:00+00:00,2019-11-06 14:00:00+00:00
20055,2019-11-06,14,0,NP15SLAK_5_N001,61,1,33.11072,2019-11-06 14:00:00+00:00,2019-11-06 15:00:00+00:00
20058,2019-11-06,15,0,NP15SLAK_5_N001,61,1,37.521809999999995,2019-11-06 15:00:00+00:00,2019-11-06 16:00:00+00:00
20061,2019-11-06,16,0,NP15SLAK_5_N001,61,1,47.63228,2019-11-06 16:00:00+00:00,2019-11-06 17:00:00+00:00
20064,2019-11-06,17,0,NP15SLAK_5_N001,61,1,74.34064000000001,2019-11-06 17:00:00+00:00,2019-11-06 18:00:00+00:00
20067,2019-11-06,18,0,NP15SLAK_5_N001,61,1,116.61983000000001,2019-11-06 18:00:00+00:00,2019-11-06 19:00:00+00:00
20070,2019-11-06,19,0,NP15SLAK_5_N001,61,1,79.12859,2019-11-06 19:00:00+00:00,2019-11-06 20:00:00+00:00
20073,2019-11-06,20,0,NP15SLAK_5_N001,61,1,62.11676,2019-11-06 20:00:00+00:00,2019-11-06 21:00:00+00:00
20076,2019-11-06,21,0,NP15SLAK_5_N001,61,1,54.711169999999996,2019-11-06 21:00:00+00:00,2019-11-06 22:00:00+00:00
20079,2019-11-06,22,0,NP15SLAK_5_N001,61,1,49.309940000000005,2019-11-06 22:00:00+00:00,2019-11-06 23:00:00+00:00
20082,2019-11-06,23,0,NP15SLAK_5_N001,61,1,44.37693,2019-11-06 23:00:00+00:00,2019-11-07 00:00:00+00:00
20085,2019-11-06,24,0,NP15SLAK_5_N001,61,1,40.93037,2019-11-07 00:00:00+00:00,2019-11-07 01:00:00+00:00
20088,2019-11-07,1,0,NP15SLAK_5_N001,73,1,34.488440000000004,2019-11-07 01:00:00+00:00,2019-11-07 02:00:00+00:00
20091,2019-11-07,2,0,NP15SLAK_5_N001,73,1,32.78565,2019-11-07 02:00:00+00:00,2019-11-07 03:00:00+00:00
20094,2019-11-07,3,0,NP15SLAK_5_N001,73,1,31.24578,2019-11-07 03:00:00+00:00,2019-11-07 04:00:00+00:00
