,index,date,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW,load_MW
hour_start,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
791,791,2019-05-01,,,,,,,,241278.0,231303.0,225815.0,223239.0,229300.0,245116.0,266567.0,279515.0,274200.0,266976.0,258705.0,251114.0,247653.0,251801.0,255517.0,261294.0,271248.0
792,792,2019-05-02,281525.0,295297.0,310864.0,322792.0,308249.0,283219.0,259422.0,244991.0,235041.0,227837.0,225389.0,230205.0,246542.0,266109.0,277809.0,272246.0,269465.0,263352.0,257845.0,258654.0,263901.0,268724.0,273318.0,281986.0
793,793,2019-05-03,244481.0,303155.0,317656.0,165097.0,285344.0,285131.0,263186.0,246852.0,236231.0,229259.0,226291.0,231359.0,245662.0,265762.0,277757.0,274412.0,269063.0,265726.0,261995.0,258759.0,263248.0,268139.0,274804.0,284624.0
794,794,2019-05-04,295733.0,305004.0,314544.0,322540.0,307884.0,287340.0,266378.0,249363.0,236448.0,227592.0,223093.0,223075.0,228270.0,231564.0,237170.0,239641.0,236361.0,228156.0,219458.0,219012.0,222371.0,228616.0,237811.0,250563.0
795,795,2019-05-05,264946.0,280765.0,292350.0,301126.0,288839.0,271253.0,252742.0,237349.0,226421.0,218751.0,213635.0,213416.0,215291.0,214945.0,217823.0,220461.0,213238.0,202796.0,198593.0,196439.0,198692.0,203795.0,214419.0,229244.0
796,796,2019-05-06,248728.0,266190.0,279785.0,293995.0,279911.0,261245.0,241127.0,229479.0,220481.0,216426.0,216396.0,223134.0,238587.0,258679.0,276210.0,278624.0,274974.0,274063.0,269612.0,267451.0,266351.0,264540.0,266486.0,273324.0
797,797,2019-05-07,285009.0,295978.0,307464.0,320169.0,301711.0,277165.0,255364.0,241863.0,232315.0,227029.0,224411.0,230101.0,245729.0,267659.0,282067.0,280144.0,276764.0,272096.0,271392.0,265088.0,267873.0,270616.0,273000.0,279574.0
798,798,2019-05-08,287692.0,298347.0,310479.0,323402.0,306966.0,282320.0,260950.0,245687.0,235581.0,229432.0,227331.0,232412.0,247603.0,267895.0,284924.0,285454.0,283740.0,281728.0,276712.0,274501.0,279500.0,283353.0,287179.0,289593.0
799,799,2019-05-09,295443.0,304543.0,318551.0,328208.0,312113.0,288030.0,265970.0,250595.0,241080.0,233842.0,231239.0,236056.0,251512.0,272742.0,288814.0,291062.0,291005.0,289956.0,286234.0,283445.0,285514.0,284640.0,287394.0,291843.0
800,800,2019-05-10,299111.0,307270.0,315071.0,324878.0,308412.0,284434.0,262921.0,248412.0,237710.0,231419.0,229836.0,234752.0,249069.0,269495.0,284477.0,288521.0,288687.0,284376.0,278475.0,274198.0,274696.0,277305.0,281244.0,287882.0
801,801,2019-05-11,291742.0,297325.0,303998.0,313735.0,301024.0,281743.0,261605.0,245105.0,234144.0,226257.0,222150.0,222514.0,227091.0,230635.0,237171.0,238762.0,236602.0,232737.0,229783.0,225796.0,227470.0,231354.0,236924.0,249125.0
802,802,2019-05-12,264527.0,277879.0,287703.0,300112.0,291361.0,274151.0,255347.0,239567.0,227922.0,219910.0,215240.0,214511.0,216445.0,215395.0,218381.0,217895.0,216329.0,212275.0,208133.0,208796.0,213505.0,221226.0,232834.0,247505.0
803,803,2019-05-13,266019.0,281401.0,292877.0,305005.0,294299.0,271538.0,250413.0,236753.0,225697.0,220840.0,218996.0,224920.0,241002.0,260719.0,277821.0,280842.0,283315.0,284204.0,278021.0,274580.0,275954.0,161685.0,283321.0,291228.0
804,804,2019-05-14,305620.0,314525.0,323683.0,332071.0,315535.0,288539.0,264678.0,248333.0,239178.0,232067.0,229528.0,233716.0,247983.0,268556.0,284004.0,288611.0,286480.0,283111.0,274628.0,273147.0,278638.0,285239.0,297107.0,304035.0
805,805,2019-05-15,312051.0,317203.0,322402.0,331407.0,315815.0,290301.0,267051.0,251374.0,239527.0,233228.0,230789.0,235506.0,251343.0,269759.0,288760.0,296159.0,298388.0,300172.0,298598.0,291547.0,285064.0,285790.0,266850.0,296525.0
