,INTERVAL_START_PT,INTERVAL_END_PT,date_hour_start,OPR_DT_PT,OPR_HR_PT,day_week,OPR_INTERVAL,$_MWH_np15,$_MWH_sp15,$_MWH_zp26,other,solar,wind,total_mw,net_exp_MW,load_MW,HH_$_million_BTU_not_seasonal_adj
9890,2020-03-19 03:00:00,2020-03-19 04:00:00,2020-03-19 03:00:00,2020-03-19 00:00:00,4,3,0,23.93559,23.0821,23.12014,18362.61,0.0,2775.44,21138.05,-57204.69,306938.0,1.68
9891,2020-03-19 04:00:00,2020-03-19 05:00:00,2020-03-19 04:00:00,2020-03-19 00:00:00,5,3,0,24.50066,23.724870000000006,23.72731,17386.93,0.0,2772.2,20159.13,-42809.17,292677.0,1.68
9892,2020-03-19 05:00:00,2020-03-19 06:00:00,2020-03-19 05:00:00,2020-03-19 00:00:00,6,3,0,28.438270000000006,27.6672,27.67005,15466.39,0.0,2727.17,18193.56,-42797.7,272988.0,1.68
9893,2020-03-19 06:00:00,2020-03-19 07:00:00,2020-03-19 06:00:00,2020-03-19 00:00:00,7,3,0,37.46335,36.5015,36.54659,13867.73,0.0,2599.2200000000007,16466.95,-32338.950000000004,258310.0,1.68
9894,2020-03-19 07:00:00,2020-03-19 08:00:00,2020-03-19 07:00:00,2020-03-19 00:00:00,8,3,0,40.42359,39.36366,39.37178,12979.09,0.0,2302.48,15281.57,-34254.14,244663.0,1.68
9895,2020-03-19 08:00:00,2020-03-19 09:00:00,2020-03-19 08:00:00,2020-03-19 00:00:00,9,3,0,30.199240000000003,29.03718,29.072640000000003,12675.71,0.0,2168.51,14844.22,-35843.469999999994,235089.0,1.68
9896,2020-03-19 09:00:00,2020-03-19 10:00:00,2020-03-19 09:00:00,2020-03-19 00:00:00,10,3,0,23.34339,21.82997,21.9425,12476.27,0.0,2054.33,14530.6,-35392.84,229517.0,1.68
9897,2020-03-19 10:00:00,2020-03-19 11:00:00,2020-03-19 10:00:00,2020-03-19 00:00:00,11,3,0,23.92652,22.409370000000006,22.55326,12642.14,0.0,1916.48,14558.62,-35790.619999999995,228762.0,1.68
9898,2020-03-19 11:00:00,2020-03-19 12:00:00,2020-03-19 11:00:00,2020-03-19 00:00:00,12,3,0,22.57467,20.14431,20.22873,13525.24,0.0,1713.5700000000004,15238.81,-36760.99000000001,234369.0,1.68
9899,2020-03-19 12:00:00,2020-03-19 13:00:00,2020-03-19 12:00:00,2020-03-19 00:00:00,13,3,0,21.66601,20.5153,20.6515,14564.87,0.0,1494.69,16059.56,-56001.30999999999,249498.0,1.68
9900,2020-03-19 13:00:00,2020-03-19 14:00:00,2020-03-19 13:00:00,2020-03-19 00:00:00,14,3,0,21.23483,19.54812,19.69261,16445.92,3.15,1305.18,17754.25,-68720.75,274271.0,1.68
9901,2020-03-19 14:00:00,2020-03-19 15:00:00,2020-03-19 14:00:00,2020-03-19 00:00:00,15,3,0,22.406,20.80592,20.98775,16115.259999999998,1178.45,1133.75,18427.46,-67079.62000000001,282465.0,1.68
9902,2020-03-19 15:00:00,2020-03-19 16:00:00,2020-03-19 15:00:00,2020-03-19 00:00:00,16,3,0,23.47162,21.98973,22.11401,14247.23,4216.92,968.64,19432.79,-50275.17999999999,282335.0,1.68
9903,2020-03-19 16:00:00,2020-03-19 17:00:00,2020-03-19 16:00:00,2020-03-19 00:00:00,17,3,0,24.6358,23.21108,23.23771,11873.49,6830.44,887.3699999999999,19591.3,-44863.55999999999,274506.0,1.68
9904,2020-03-19 17:00:00,2020-03-19 18:00:00,2020-03-19 17:00:00,2020-03-19 00:00:00,18,3,0,28.12748,27.0546,26.95655,10910.159999999998,7888.68,937.69,19736.529999999995,-43915.44,263213.0,1.68
9905,2020-03-19 18:00:00,2020-03-19 19:00:00,2020-03-19 18:00:00,2020-03-19 00:00:00,19,3,0,36.74382,36.22332,35.95935,10468.46,7900.04,1016.92,19385.42,-39808.73,255306.0,1.68
9906,2020-03-19 19:00:00,2020-03-19 20:00:00,2020-03-19 19:00:00,2020-03-19 00:00:00,20,3,0,45.05669,44.49576,44.24038,10509.15,7671.67,1086.34,19267.16,-32195.86,252458.0,1.68
9907,2020-03-19 20:00:00,2020-03-19 21:00:00,2020-03-19 20:00:00,2020-03-19 00:00:00,21,3,0,40.39252000000001,39.80795,39.64852,10122.19,7383.019999999998,1144.04,18649.25,-30137.759999999995,251537.0,1.68
9908,2020-03-19 21:00:00,2020-03-19 22:00:00,2020-03-19 21:00:00,2020-03-19 00:00:00,22,3,0,37.15934,36.55909000000001,36.37901,10649.93,6969.82,1182.86,18802.61,-29633.79,249741.0,1.68
9909,2020-03-19 22:00:00,2020-03-19 23:00:00,2020-03-19 22:00:00,2020-03-19 00:00:00,23,3,0,30.76235,30.03395,29.99691,10751.179999999997,6452.219999999998,1220.27,18423.67,-30392.79,250737.0,1.68
9910,2020-03-19 23:00:00,2020-03-20 00:00:00,2020-03-19 23:00:00,2020-03-19 00:00:00,24,3,0,28.86693,28.41638,28.30592,11911.13,5503.410000000002,1219.64,18634.18,-35118.11,254967.0,1.68
9911,2020-03-20 00:00:00,2020-03-20 01:00:00,2020-03-20 00:00:00,2020-03-20 00:00:00,1,4,0,25.87133,25.51703,25.47275,13484.66,3368.36,1172.8,18025.82,-41522.85,266030.0,1.76
9912,2020-03-20 01:00:00,2020-03-20 02:00:00,2020-03-20 01:00:00,2020-03-20 00:00:00,2,4,0,24.19848,23.73746,23.72533,17602.95,902.59,1061.2900000000004,19566.83,-61278.75000000001,284504.0,1.76
9913,2020-03-20 02:00:00,2020-03-20 03:00:00,2020-03-20 02:00:00,2020-03-20 00:00:00,3,4,0,23.35992,22.88691,22.88925,18794.36,1.03,950.45,19745.84,-80087.66,308751.0,1.76
9914,2020-03-20 03:00:00,2020-03-20 04:00:00,2020-03-20 03:00:00,2020-03-20 00:00:00,4,4,0,24.04641,23.5478,23.57189,18626.15,0.0,881.34,19507.49,-74524.31,306128.0,1.76
9915,2020-03-20 04:00:00,2020-03-20 05:00:00,2020-03-20 04:00:00,2020-03-20 00:00:00,5,4,0,25.22066,24.722520000000006,24.722520000000006,17744.25,0.0,838.82,18583.07,-59029.71000000001,293451.0,1.76
9916,2020-03-20 05:00:00,2020-03-20 06:00:00,2020-03-20 05:00:00,2020-03-20 00:00:00,6,4,0,29.32565,28.87108,28.86222,16102.600000000002,0.0,809.73,16912.33,-50170.1,275248.0,1.76
9917,2020-03-20 06:00:00,2020-03-20 07:00:00,2020-03-20 06:00:00,2020-03-20 00:00:00,7,4,0,38.98323,38.22555,38.26481,15066.61,0.0,776.04,15842.65,-34871.54999999999,257927.0,1.76
9918,2020-03-20 07:00:00,2020-03-20 08:00:00,2020-03-20 07:00:00,2020-03-20 00:00:00,8,4,0,37.43565,36.67374,36.6926,14192.56,0.0,723.9300000000002,14916.49,-38162.48999999998,244613.0,1.76
9919,2020-03-20 08:00:00,2020-03-20 09:00:00,2020-03-20 08:00:00,2020-03-20 00:00:00,9,4,0,27.76701,26.978990000000003,26.93295,13657.76,0.0,634.0699999999998,14291.83,-38813.85,233618.0,1.76
9920,2020-03-20 09:00:00,2020-03-20 10:00:00,2020-03-20 09:00:00,2020-03-20 00:00:00,10,4,0,23.80939,22.76793,22.79479,13570.83,0.0,552.88,14123.71,-39645.12000000002,222920.0,1.76
9921,2020-03-20 10:00:00,2020-03-20 11:00:00,2020-03-20 10:00:00,2020-03-20 00:00:00,11,4,0,23.65359,22.15902,22.08505,13671.29,0.0,441.47,14112.76,-41276.069999999985,222081.0,1.76
9922,2020-03-20 11:00:00,2020-03-20 12:00:00,2020-03-20 11:00:00,2020-03-20 00:00:00,12,4,0,22.68462,21.11527,21.04203,14204.73,0.0,325.5300000000001,14530.26,-42618.87,227714.0,1.76
9923,2020-03-20 12:00:00,2020-03-20 13:00:00,2020-03-20 12:00:00,2020-03-20 00:00:00,13,4,0,21.94657,21.38537,21.36866,15070.18,0.0,236.64,15306.82,-54767.45999999999,242978.0,1.76
9924,2020-03-20 13:00:00,2020-03-20 14:00:00,2020-03-20 13:00:00,2020-03-20 00:00:00,14,4,0,22.31312,21.31269,21.37471,16317.839999999998,2.89,167.3,16488.03,-74361.05,267669.0,1.76
9925,2020-03-20 14:00:00,2020-03-20 15:00:00,2020-03-20 14:00:00,2020-03-20 00:00:00,15,4,0,23.02259,22.49698,22.4738,15646.75,1329.04,106.3,17082.09,-81469.18,272343.0,1.76
9926,2020-03-20 15:00:00,2020-03-20 16:00:00,2020-03-20 15:00:00,2020-03-20 00:00:00,16,4,0,24.81222,24.49117,24.35991,13787.0,4823.549999999998,62.82,18673.37,-68363.71,268617.0,1.76
9927,2020-03-20 16:00:00,2020-03-20 17:00:00,2020-03-20 16:00:00,2020-03-20 00:00:00,17,4,0,25.03129,24.45412,24.33646,11022.999999999998,7660.450000000002,63.92,18747.369999999995,-55375.72,252727.0,1.76
9928,2020-03-20 17:00:00,2020-03-20 18:00:00,2020-03-20 17:00:00,2020-03-20 00:00:00,18,4,0,30.3115,29.83041,29.64962,10006.53,8555.33,93.9,18655.76,-46432.07000000001,240305.0,1.76
9929,2020-03-20 18:00:00,2020-03-20 19:00:00,2020-03-20 18:00:00,2020-03-20 00:00:00,19,4,0,37.69923,37.28201,37.08297,10128.9,8393.48,115.35,18637.73,-48845.85000000001,232140.0,1.76
9930,2020-03-20 19:00:00,2020-03-20 20:00:00,2020-03-20 19:00:00,2020-03-20 00:00:00,20,4,0,44.01182,43.68114,43.46665,9983.82,8007.99,117.08,18108.89,-35895.14,229107.0,1.76
9931,2020-03-20 20:00:00,2020-03-20 21:00:00,2020-03-20 20:00:00,2020-03-20 00:00:00,21,4,0,38.95737,38.53473,38.40439,10037.32,7413.879999999999,105.69,17556.889999999996,-32453.550000000007,234406.0,1.76
9932,2020-03-20 21:00:00,2020-03-20 22:00:00,2020-03-20 21:00:00,2020-03-20 00:00:00,22,4,0,35.64514000000001,35.1766,35.01802,10513.43,6486.55,94.23,17094.21,-31379.6,236132.0,1.76
9933,2020-03-20 22:00:00,2020-03-20 23:00:00,2020-03-20 22:00:00,2020-03-20 00:00:00,23,4,0,31.20226,30.67741,30.60826,11066.37,5528.09,88.17999999999998,16682.64,-27103.659999999996,237012.0,1.76
9934,2020-03-20 23:00:00,2020-03-21 00:00:00,2020-03-20 23:00:00,2020-03-20 00:00:00,24,4,0,27.39227,27.08278,26.98054,13331.76,4266.730000000001,86.53,17685.02,-30469.539999999994,239590.0,1.76
9935,2020-03-21 00:00:00,2020-03-21 01:00:00,2020-03-21 00:00:00,2020-03-21 00:00:00,1,5,0,25.21256,24.69962,24.68193,15156.29,2300.78,85.14999999999998,17542.22,-37290.49000000001,252207.0,1.76
9936,2020-03-21 01:00:00,2020-03-21 02:00:00,2020-03-21 01:00:00,2020-03-21 00:00:00,2,5,0,24.94893,24.18937,24.22908,17158.41,560.25,83.57,17802.23,-58965.53,273657.0,1.76
9937,2020-03-21 02:00:00,2020-03-21 03:00:00,2020-03-21 02:00:00,2020-03-21 00:00:00,3,5,0,24.90835,24.13771,24.16001,17956.670000000002,1.41,82.00999999999998,18040.09,-74161.29999999999,298354.0,1.76
9938,2020-03-21 03:00:00,2020-03-21 04:00:00,2020-03-21 03:00:00,2020-03-21 00:00:00,4,5,0,24.50635,23.74106,23.76787,17533.38,0.0,82.21000000000002,17615.59,-75791.06,295067.0,1.76
9939,2020-03-21 04:00:00,2020-03-21 05:00:00,2020-03-21 04:00:00,2020-03-21 00:00:00,5,5,0,24.93487,24.24859,24.24859,16650.32,0.0,85.19,16735.51,-62561.229999999974,282709.0,1.76
9940,2020-03-21 05:00:00,2020-03-21 06:00:00,2020-03-21 05:00:00,2020-03-21 00:00:00,6,5,0,25.3257,24.71276,24.72795,15540.54,0.0,107.64,15648.18,-53908.73000000001,266894.0,1.76
9941,2020-03-21 06:00:00,2020-03-21 07:00:00,2020-03-21 06:00:00,2020-03-21 00:00:00,7,5,0,28.32156,27.606140000000003,27.64589,14919.44,0.0,133.26999999999998,15052.71,-43972.49,249994.0,1.76
9942,2020-03-21 07:00:00,2020-03-21 08:00:00,2020-03-21 07:00:00,2020-03-21 00:00:00,8,5,0,26.74285,25.85249,25.94846,14050.77,0.0,186.46,14237.23,-39428.76000000002,236658.0,1.76
9943,2020-03-21 08:00:00,2020-03-21 09:00:00,2020-03-21 08:00:00,2020-03-21 00:00:00,9,5,0,25.14913,24.09305,24.1362,13556.75,0.0,265.05,13821.8,-39622.459999999985,225984.0,1.76
9944,2020-03-21 09:00:00,2020-03-21 10:00:00,2020-03-21 09:00:00,2020-03-21 00:00:00,10,5,0,20.87624,19.71566,19.88013,12812.85,0.0,311.91,13124.76,-38827.39,220894.0,1.76
9945,2020-03-21 10:00:00,2020-03-21 11:00:00,2020-03-21 10:00:00,2020-03-21 00:00:00,11,5,0,17.01281,15.8717,16.0688,12660.63,0.0,341.79,13002.42,-38393.25,218182.0,1.76
9946,2020-03-21 11:00:00,2020-03-21 12:00:00,2020-03-21 11:00:00,2020-03-21 00:00:00,12,5,0,9.72323,9.09464,9.22003,12451.99,0.0,372.18,12824.17,-39055.57,220113.0,1.76
9947,2020-03-21 12:00:00,2020-03-21 13:00:00,2020-03-21 12:00:00,2020-03-21 00:00:00,13,5,0,7.65274,7.18497,7.24591,12513.91,0.0,391.27,12905.18,-47719.77,226662.0,1.76
9948,2020-03-21 13:00:00,2020-03-21 14:00:00,2020-03-21 13:00:00,2020-03-21 00:00:00,14,5,0,8.93661,8.42377,8.50817,12684.22,3.79,400.66,13088.67,-55354.58,238122.0,1.76
9949,2020-03-21 14:00:00,2020-03-21 15:00:00,2020-03-21 14:00:00,2020-03-21 00:00:00,15,5,0,9.6442,9.06626,9.18499,11715.01,961.02,376.09,13052.12,-58676.02,242036.0,1.76
9950,2020-03-21 15:00:00,2020-03-21 16:00:00,2020-03-21 15:00:00,2020-03-21 00:00:00,16,5,0,16.96169,15.9815,16.16587,9140.68,4108.96,294.5,13544.14,-53021.86,238823.0,1.76
9951,2020-03-21 16:00:00,2020-03-21 17:00:00,2020-03-21 16:00:00,2020-03-21 00:00:00,17,5,0,16.79866,15.78485,15.97043,7343.789999999997,6796.500000000001,207.67,14347.96,-50736.46000000001,230855.0,1.76
9952,2020-03-21 17:00:00,2020-03-21 18:00:00,2020-03-21 17:00:00,2020-03-21 00:00:00,18,5,0,23.38563,22.4937,22.53329,6217.089999999997,8086.19,173.44,14476.72,-44803.13,221497.0,1.76
9953,2020-03-21 18:00:00,2020-03-21 19:00:00,2020-03-21 18:00:00,2020-03-21 00:00:00,19,5,0,32.03801,31.4558,31.45903,6297.310000000001,8550.71,155.73,15003.75,-42073.06,214323.0,1.76
9954,2020-03-21 19:00:00,2020-03-21 20:00:00,2020-03-21 19:00:00,2020-03-21 00:00:00,20,5,0,39.07401,38.39265,38.38477,5951.15,8577.51,131.76,14660.42,-39176.35000000001,211121.0,1.76
9955,2020-03-21 20:00:00,2020-03-21 21:00:00,2020-03-21 20:00:00,2020-03-21 00:00:00,21,5,0,35.90833,35.26019,35.22398,5850.230000000001,8406.699999999999,150.57,14407.5,-39702.37,207857.0,1.76
9956,2020-03-21 21:00:00,2020-03-21 22:00:00,2020-03-21 21:00:00,2020-03-21 00:00:00,22,5,0,30.2766,29.79389,29.76945,5633.039999999999,8202.75,221.59,14057.38,-39758.53,206708.0,1.76
9957,2020-03-21 22:00:00,2020-03-21 23:00:00,2020-03-21 22:00:00,2020-03-21 00:00:00,23,5,0,28.59001,28.06008,28.0716,5640.340000000001,7796.57,294.87,13731.78,-39154.289999999986,211199.0,1.76
9958,2020-03-21 23:00:00,2020-03-22 00:00:00,2020-03-21 23:00:00,2020-03-21 00:00:00,24,5,0,26.31217,25.82285,25.84401,7971.780000000002,6882.9299999999985,347.2999999999999,15202.009999999998,-44396.31,221490.0,1.76
9959,2020-03-22 00:00:00,2020-03-22 01:00:00,2020-03-22 00:00:00,2020-03-22 00:00:00,1,6,0,25.37323,25.06617,25.01499,10205.33,4520.01,384.4,15109.74,-51916.04,238324.0,1.76
9960,2020-03-22 01:00:00,2020-03-22 02:00:00,2020-03-22 01:00:00,2020-03-22 00:00:00,2,6,0,25.08719,24.66659,24.64645,13787.17,1001.5,424.92,15213.59,-61712.59999999999,259640.0,1.76
9961,2020-03-22 02:00:00,2020-03-22 03:00:00,2020-03-22 02:00:00,2020-03-22 00:00:00,3,6,0,25.0835,24.59581,24.58575,14778.79,8.66,494.6,15282.05,-64156.31000000001,281998.0,1.76
9962,2020-03-22 03:00:00,2020-03-22 04:00:00,2020-03-22 03:00:00,2020-03-22 00:00:00,4,6,0,25.07099,24.63856,24.61845,14588.2,0.0,552.36,15140.56,-63500.73,283422.0,1.76
9963,2020-03-22 04:00:00,2020-03-22 05:00:00,2020-03-22 04:00:00,2020-03-22 00:00:00,5,6,0,25.08124,24.65371,24.62353,14007.15,0.0,515.14,14522.29,-63947.25000000001,272184.0,1.76
9964,2020-03-22 05:00:00,2020-03-22 06:00:00,2020-03-22 05:00:00,2020-03-22 00:00:00,6,6,0,25.43968,25.10199,25.04826,13386.92,0.0,449.59,13836.51,-59814.31999999999,256602.0,1.76
9965,2020-03-22 06:00:00,2020-03-22 07:00:00,2020-03-22 06:00:00,2020-03-22 00:00:00,7,6,0,27.33733,26.75399,26.789590000000004,12821.8,0.0,423.63,13245.43,-50715.98,241549.0,1.76
9966,2020-03-22 07:00:00,2020-03-22 08:00:00,2020-03-22 07:00:00,2020-03-22 00:00:00,8,6,0,26.6036,25.76204,25.86026,12304.679999999997,0.0,533.45,12838.13,-49822.17,229289.0,1.76
9967,2020-03-22 08:00:00,2020-03-22 09:00:00,2020-03-22 08:00:00,2020-03-22 00:00:00,9,6,0,24.55241,23.51481,23.5707,12046.08,0.0,450.44,12496.52,-47381.21000000001,219955.0,1.76
9968,2020-03-22 09:00:00,2020-03-22 10:00:00,2020-03-22 09:00:00,2020-03-22 00:00:00,10,6,0,21.26367,20.00484,20.13496,11526.169999999998,0.0,394.54,11920.71,-43284.19,214067.0,1.76
9969,2020-03-22 10:00:00,2020-03-22 11:00:00,2020-03-22 10:00:00,2020-03-22 00:00:00,11,6,0,17.54799,16.41863,16.57659,11474.79,0.0,362.42,11837.21,-43976.09,211417.0,1.76
9970,2020-03-22 11:00:00,2020-03-22 12:00:00,2020-03-22 11:00:00,2020-03-22 00:00:00,12,6,0,12.37422,11.66248,11.74312,11522.84,0.0,319.41,11842.25,-44683.55,212190.0,1.76
9971,2020-03-22 12:00:00,2020-03-22 13:00:00,2020-03-22 12:00:00,2020-03-22 00:00:00,13,6,0,12.52557,11.86093,11.94159,11836.29,0.0,262.66,12098.95,-47013.72,216869.0,1.76
9972,2020-03-22 13:00:00,2020-03-22 14:00:00,2020-03-22 13:00:00,2020-03-22 00:00:00,14,6,0,12.74711,12.15119,12.22942,11806.6,7.39,196.89,12010.879999999996,-57700.47,224644.0,1.76
9973,2020-03-22 14:00:00,2020-03-22 15:00:00,2020-03-22 14:00:00,2020-03-22 00:00:00,15,6,0,15.58559,14.88627,14.95832,11327.57,957.1,158.0,12442.67,-57260.61000000002,225099.0,1.76
9974,2020-03-22 15:00:00,2020-03-22 16:00:00,2020-03-22 15:00:00,2020-03-22 00:00:00,16,6,0,20.05883,19.22659,19.28869,8408.779999999999,3899.1,149.1,12456.98,-56569.49,220532.0,1.76
9975,2020-03-22 16:00:00,2020-03-22 17:00:00,2020-03-22 16:00:00,2020-03-22 00:00:00,17,6,0,19.72295,18.9523,19.02169,6759.660000000002,6119.6,131.86,13011.120000000004,-50351.67999999999,211711.0,1.76
9976,2020-03-22 17:00:00,2020-03-22 18:00:00,2020-03-22 17:00:00,2020-03-22 00:00:00,18,6,0,25.569370000000006,24.76514,24.79322,6174.91,6822.93,114.84,13112.68,-47020.90000000001,199628.0,1.76
9977,2020-03-22 18:00:00,2020-03-22 19:00:00,2020-03-22 18:00:00,2020-03-22 00:00:00,19,6,0,31.22441,30.87112,30.72287,6144.379999999999,7047.3600000000015,117.35,13309.09,-42614.73,191558.0,1.76
9978,2020-03-22 19:00:00,2020-03-22 20:00:00,2020-03-22 19:00:00,2020-03-22 00:00:00,20,6,0,36.97088,36.42665,36.31109,6268.93,6834.07,141.14999999999995,13244.15,-44267.26000000001,188189.0,1.76
9979,2020-03-22 20:00:00,2020-03-22 21:00:00,2020-03-22 20:00:00,2020-03-22 00:00:00,21,6,0,33.35725,32.80903,32.72495,6081.6,6718.1799999999985,207.63,13007.409999999998,-45097.53,189874.0,1.76
9980,2020-03-22 21:00:00,2020-03-22 22:00:00,2020-03-22 21:00:00,2020-03-22 00:00:00,22,6,0,28.77845,28.3061,28.26263,6248.120000000001,6354.66,357.26,12960.04,-49597.15,195801.0,1.76
9981,2020-03-22 22:00:00,2020-03-22 23:00:00,2020-03-22 22:00:00,2020-03-22 00:00:00,23,6,0,26.79053,26.38862,26.315790000000003,7168.949999999999,5335.42,611.09,13115.46,-51951.330000000016,209075.0,1.76
9982,2020-03-22 23:00:00,2020-03-23 00:00:00,2020-03-22 23:00:00,2020-03-22 00:00:00,24,6,0,25.1597,24.75023,24.70979,9281.67,4293.379999999999,863.0899999999998,14438.14,-54022.58,224474.0,1.76
9983,2020-03-23 00:00:00,2020-03-23 01:00:00,2020-03-23 00:00:00,2020-03-23 00:00:00,1,0,0,24.34358,23.95074,23.95318,11280.580000000002,2497.84,1023.6,14802.020000000002,-56320.95,245316.0,1.7
9984,2020-03-23 01:00:00,2020-03-23 02:00:00,2020-03-23 01:00:00,2020-03-23 00:00:00,2,0,0,23.13495,22.70189,22.70652,13257.95,531.43,1111.23,14900.61,-64902.44,266401.0,1.7
9985,2020-03-23 02:00:00,2020-03-23 03:00:00,2020-03-23 02:00:00,2020-03-23 00:00:00,3,0,0,22.00359,21.56796,21.57676,14152.68,5.33,1137.73,15295.74,-70274.99999999999,285368.0,1.7
9986,2020-03-23 03:00:00,2020-03-23 04:00:00,2020-03-23 03:00:00,2020-03-23 00:00:00,4,0,0,22.91728,22.43635,22.45238,14034.78,0.0,1149.19,15183.97,-68324.04000000001,280393.0,1.7
9987,2020-03-23 04:00:00,2020-03-23 05:00:00,2020-03-23 04:00:00,2020-03-23 00:00:00,5,0,0,24.1343,23.62778,23.63502,13288.45,0.0,1167.15,14455.6,-64962.01,267709.0,1.7
9988,2020-03-23 05:00:00,2020-03-23 06:00:00,2020-03-23 05:00:00,2020-03-23 00:00:00,6,0,0,26.09659,25.60707,25.60968,12571.08,0.0,1147.47,13718.55,-52731.87,251265.0,1.7
9989,2020-03-23 06:00:00,2020-03-23 07:00:00,2020-03-23 06:00:00,2020-03-23 00:00:00,7,0,0,30.70577,30.69951,30.48993,11674.23,0.0,1072.26,12746.49,-52887.24000000001,236306.0,1.7
9990,2020-03-23 07:00:00,2020-03-23 08:00:00,2020-03-23 07:00:00,2020-03-23 00:00:00,8,0,0,30.83713,30.53696,30.34622,11749.39,0.0,1207.61,12957.0,-52871.76,225241.0,1.7
9991,2020-03-23 08:00:00,2020-03-23 09:00:00,2020-03-23 08:00:00,2020-03-23 00:00:00,9,0,0,27.20853,26.755840000000006,26.49039,11497.83,0.0,1207.93,12705.76,-53595.0,217054.0,1.7
9992,2020-03-23 09:00:00,2020-03-23 10:00:00,2020-03-23 09:00:00,2020-03-23 00:00:00,10,0,0,23.24157,21.44128,21.41623,11404.85,0.0,1238.64,12643.49,-56233.57,212133.0,1.7
9993,2020-03-23 10:00:00,2020-03-23 11:00:00,2020-03-23 10:00:00,2020-03-23 00:00:00,11,0,0,23.47166,18.09287,17.79506,11314.75,0.0,1314.06,12628.81,-56286.85000000001,212141.0,1.7
9994,2020-03-23 11:00:00,2020-03-23 12:00:00,2020-03-23 11:00:00,2020-03-23 00:00:00,12,0,0,22.338,17.17594,16.91776,11451.72,0.0,1421.17,12872.89,-59645.35000000001,218450.0,1.7
9995,2020-03-23 12:00:00,2020-03-23 13:00:00,2020-03-23 12:00:00,2020-03-23 00:00:00,13,0,0,20.23761,14.17694,13.814279999999998,12278.78,0.0,1553.94,13832.72,-75049.66,232234.0,1.7
9996,2020-03-23 13:00:00,2020-03-23 14:00:00,2020-03-23 13:00:00,2020-03-23 00:00:00,14,0,0,17.41447,12.50443,12.23217,12704.22,10.42,1703.56,14418.2,-85343.6,254511.0,1.7
9997,2020-03-23 14:00:00,2020-03-23 15:00:00,2020-03-23 14:00:00,2020-03-23 00:00:00,15,0,0,14.51915,10.11064,9.86526,12758.509999999998,1170.1,1794.6999999999996,15723.309999999998,-83772.37,261051.0,1.7
9998,2020-03-23 15:00:00,2020-03-23 16:00:00,2020-03-23 15:00:00,2020-03-23 00:00:00,16,0,0,18.47025,16.510820000000002,16.459770000000002,9695.39,4696.730000000001,1927.08,16319.2,-74991.60999999999,259260.0,1.7
9999,2020-03-23 16:00:00,2020-03-23 17:00:00,2020-03-23 16:00:00,2020-03-23 00:00:00,17,0,0,15.97708,14.94536,15.0609,8052.66,7220.61,2186.05,17459.32,-62534.17,252004.0,1.7
10000,2020-03-23 17:00:00,2020-03-23 18:00:00,2020-03-23 17:00:00,2020-03-23 00:00:00,18,0,0,22.57842,21.5723,21.59601,6196.939999999999,8142.18,2401.3,16740.42,-53371.02,244015.0,1.7
10001,2020-03-23 18:00:00,2020-03-23 19:00:00,2020-03-23 18:00:00,2020-03-23 00:00:00,19,0,0,31.06717,30.4049,30.26051,5199.140000000001,8620.0,2494.48,16313.62,-52820.49000000001,240160.0,1.7
10002,2020-03-23 19:00:00,2020-03-23 20:00:00,2020-03-23 19:00:00,2020-03-23 00:00:00,20,0,0,40.33402,40.07059,39.74542,4764.990000000002,8832.73,2657.96,16255.68,-53352.72,239738.0,1.7
10003,2020-03-23 20:00:00,2020-03-23 21:00:00,2020-03-23 20:00:00,2020-03-23 00:00:00,21,0,0,34.471340000000005,34.027429999999995,33.85616,4521.33,8827.69,2959.04,16308.06,-55208.56,235030.0,1.7
10004,2020-03-23 21:00:00,2020-03-23 22:00:00,2020-03-23 21:00:00,2020-03-23 00:00:00,22,0,0,30.28505,29.78953,29.67329,4579.120000000001,8707.47,3206.98,16493.57,-47928.3,172300.0,1.7
10005,2020-03-23 22:00:00,2020-03-23 23:00:00,2020-03-23 22:00:00,2020-03-23 00:00:00,23,0,0,26.89534,26.3597,26.30019,4963.090000000002,8303.42,3366.07,16632.58,-68885.66000000003,233836.0,1.7
10006,2020-03-23 23:00:00,2020-03-24 00:00:00,2020-03-23 23:00:00,2020-03-23 00:00:00,24,0,0,24.38,23.90499,23.82908,6647.1399999999985,7273.1,3422.81,17343.05,-68889.76999999999,241570.0,1.7
10007,2020-03-24 00:00:00,2020-03-24 01:00:00,2020-03-24 00:00:00,2020-03-24 00:00:00,1,1,0,22.61101,22.43949,22.29312,10110.47,4715.33,3324.5600000000004,18150.36,-76176.87999999999,257232.0,1.73
10008,2020-03-24 01:00:00,2020-03-24 02:00:00,2020-03-24 01:00:00,2020-03-24 00:00:00,2,1,0,20.97845,20.6035,20.5403,13352.38,1054.73,3097.2200000000007,17504.33,-95302.82,276742.0,1.73
10009,2020-03-24 02:00:00,2020-03-24 03:00:00,2020-03-24 02:00:00,2020-03-24 00:00:00,3,1,0,20.29103,19.859820000000006,19.81915,14668.8,11.39,2801.92,17482.11,-104919.62,298899.0,1.73
10010,2020-03-24 03:00:00,2020-03-24 04:00:00,2020-03-24 03:00:00,2020-03-24 00:00:00,4,1,0,20.30168,19.89056,19.85596,14544.04,0.0,2533.78,17077.82,-104602.79,295134.0,1.73
10011,2020-03-24 04:00:00,2020-03-24 05:00:00,2020-03-24 04:00:00,2020-03-24 00:00:00,5,1,0,21.06287,20.75761,20.6707,13563.54,0.0,2326.08,15889.62,-92483.38,278257.0,1.73
